#Position (bp)	Coverage
1.2744719005E9	0.2837069024432787
1.2823148045E9	0.2804674136008805
1.2901577085E9	0.1850092771759032
1.2980006125E9	0.29727088333607044
1.3058435165E9	0.22091995515946644
1.3136864205E9	0.29088103080185607
1.3215293245E9	0.30475956354941997
1.3293722285E9	0.28502261407254254
1.3372151325E9	0.2534024386885266
1.3450580365E9	0.3005634137559251
1.3529009405E9	0.306992409954272
1.3607438445E9	0.27499597088017397
1.3685867485E9	0.2877191917687632
1.3764296525E9	0.2762466555755368
1.3842725565E9	0.26117698240345666
1.3904948495E9	0.24466445095510728
1.3944163015E9	0.24574651165517203
1.3999583645E9	0.24208188701531982
1.4078012685E9	0.27834779056329134
1.4156441725E9	0.27601459867416456
1.4234870765E9	0.2832492913339243
1.4313299805E9	0.27479821249883973
1.4391728845E9	0.20153555366736606
1.4470157885E9	0.2840451700033559
1.4548586925E9	0.2966433096720296
1.4627015965E9	0.29685228838705663
1.4705445005E9	0.2999876066314212
1.4783874045E9	0.2898806360501161
1.4862303085E9	0.3006669468349989
1.4940732125E9	0.30104027793786586
1.5019161165E9	0.31246729527736156
1.5097590205E9	0.304814262676172
1.5176019245E9	0.2945230491154807
1.5254448285E9	0.29142751205420847
1.5332877325E9	0.25239860133440367
1.5381844485E9	0.16890093349082916
1.5421059005E9	0.28047904614369484
1.5489735405E9	0.2951525353364009
1.5568164445E9	0.2956913663612356
1.5646593485E9	0.2932406159759191
1.5725022525E9	0.274447832078526
1.5803451565E9	0.1029390389070171
1.5881880605E9	0.0110878572528747
1.5960309645E9	0.0
1.6038738685E9	0.04434518132569262
1.6117167725E9	0.23685002391971138
1.6195596765E9	0.29249178620572175
1.6274025805E9	0.28472706028277284
1.6352454845E9	0.266580720610631
1.6430883885E9	0.29486412175898113
1.6509312925E9	0.2964769172235182
1.6587741965E9	0.27869880850256484
1.6666171005E9	0.2589252654373941
1.6744600045E9	0.2127078184305201
1.6793773E9	0.17908185372500798
1.683298752E9	0.27129142535646855
1.6901458125E9	0.2878699012508632
1.6979887165E9	0.2782860787279814
1.7058316205E9	0.29508699838733204
1.7136745245E9	0.29074511175962375
1.7215174285E9	0.237200659347609
1.7293603325E9	0.19003279907544451
1.7372032365E9	0.2989636236781682
1.7450461405E9	0.29988573110164296
1.7528890445E9	0.269468043979628
1.7607319485E9	0.27960638049375586
1.7685748525E9	0.2787405022425367
1.7764177565E9	0.2824923013210413
1.7842606605E9	0.27000100983003233
1.7921035645E9	0.2949546494512747
1.7999464685E9	0.2848059851299978
1.8077893725E9	0.2665582799432455
1.8138093575E9	0.22565096665146558
1.8177308095E9	0.18544076835010223
1.8234751805E9	0.27985756296392256
1.8313180845E9	0.2896998356731129
1.8391609885E9	0.2927156828644084
1.8470038925E9	0.3004078591297305
1.8548467965E9	0.2947357254404746
1.8626897005E9	0.2636233976598464
1.8705326045E9	0.15697514594084028
1.8783755085E9	0.24446697294777547
1.8862184125E9	0.24514593063997722
1.8940613165E9	0.28080848624438093
1.9019042205E9	0.29085808011930275
1.9097471245E9	0.2915786040476844
1.9175900285E9	0.29513073218797525
1.9254329325E9	0.2892497472874843
1.9332758365E9	0.2673331204870033
1.9411187405E9	0.285212849730151
1.9479772995E9	0.26952218628739094
1.9518987515E9	0.24752855960054657
1.9568045485E9	0.26001593287384367
1.9646474525E9	0.2968479532581299
1.9724903565E9	0.3026310152463934
1.9803332605E9	0.29051802750613803
1.9881761645E9	0.17750695405681366
1.9960190685E9	0.29461191925847874
2.0038619725E9	0.25041948747555753
2.0117048765E9	0.29184075184395986
2.0195477805E9	0.2961994689722072
2.0273906845E9	0.3086182108055894
2.0352335885E9	0.2938737998068063
2.0430764925E9	0.2899252623773031
2.0509193965E9	0.28874202718788855
2.0587623005E9	0.2755866959483375
2.0666052045E9	0.2711635894051489
2.0744481085E9	0.2504128572783755
2.081567931E9	0.23045985447902298
2.085489383E9	0.0
2.0901339165E9	0.0
2.0979768205E9	0.0
2.1058197245E9	0.19701669177641343
2.1136626285E9	0.286380656960738
2.1215055325E9	0.2936805040581907
2.1293484365E9	0.2970644546968827
2.1371913405E9	0.2881546172183161
2.1450342445E9	0.2890204954695353
2.1528771485E9	0.3009647956930239
2.1607200525E9	0.3115830564800997
2.1685629565E9	0.29103441786358725
2.1764058605E9	0.30003605807236705
2.1842487645E9	0.2855052159251216
2.1920916685E9	0.29661755390605316
2.19797465E9	0.22791627655867525
2.201896102E9	0.0
2.2077774765E9	0.0
2.2156203805E9	0.016095951193588497
2.2234632845E9	0.26748370246531133
2.2313061885E9	0.3006782946724836
2.2391490925E9	0.2946254346604268
2.2469919965E9	0.29141476167501223
2.2548349005E9	0.2975980580662469
2.2626778045E9	0.29491474076439034
2.2705207085E9	0.28393883184085894
2.2783636125E9	0.2842858971625816
2.2862065165E9	0.302502363920303
2.2940494205E9	0.2609264374522498
2.3018923245E9	0.24345229777133573
2.306549748E9	0.24054599940350951
2.3104712E9	0.0
2.3175781325E9	0.0
2.3254210365E9	0.05509426100332224
2.3332639405E9	0.24625916624760422
2.3411068445E9	0.2613344495865307
2.3489497485E9	0.28089582634187543
2.3567926525E9	0.2996605594050367
2.3646355565E9	0.3014111864686856
2.3724784605E9	0.282143833457607
2.3803213645E9	0.2654404541991079
2.3881642685E9	0.25980644414364884
2.3960071725E9	0.2662258775575986
2.4038500765E9	0.28964360650085735
2.40879432E9	0.25032814605909415
2.412715772E9	0.19352507822147505
2.4195358845E9	0.25927717590321137
2.4273787885E9	0.23075457764113905
2.4352216925E9	0.2494438284594584
2.4430645965E9	0.18614852355709058
2.4509075005E9	0.0
2.4587504045E9	0.3767066382554217
2.4665933085E9	0.2760182962841315
2.4744362125E9	0.28685841366922255
2.4822791165E9	0.2710355755980183
2.4901220205E9	0.2812200684848367
2.4971076685E9	0.20861116586536893
2.5010291205E9	0.1974410211185457
2.5058078285E9	0.24192327229811814
2.5136507325E9	0.2710937173271533
2.5214936365E9	0.15210029346272758
2.5293365405E9	0.2768567612200787
2.5371794445E9	0.2504344054192172
2.5450223485E9	0.20477338496046874
2.5528652525E9	0.2896937154910987
2.5607081565E9	0.2780609070313751
2.5685510605E9	0.2791657273887325
2.5763939645E9	0.20640913110755915
2.5808412455E9	0.184146366974815
2.5847626975E9	0.2854071255849074
2.5920797725E9	0.2813893935205633
2.5999226765E9	0.1736789077107153
2.6077655805E9	0.2966384645279351
2.6156084845E9	0.3051295795536959
2.6234513885E9	0.2935860237483463
2.6312942925E9	0.27524256321383
2.6391371965E9	0.29883879746583664
2.6469801005E9	0.2987427871104887
2.6548230045E9	0.27413251520100207
2.6590943895E9	0.21127615857892795
2.6630158415E9	0.17874425419548376
2.6705088125E9	0.21236725580218754
2.6783517165E9	0.2280188562807858
2.6861946205E9	0.17644204238634056
2.6940375245E9	0.24905965953427456
2.7018804285E9	0.22281198392840204
2.7097233325E9	0.2145628710997865
2.716109045E9	0.22258990070246226
2.720030497E9	0.25494658732225656
2.7254091405E9	0.28793594821509993
2.7332520445E9	0.2900873196968878
2.7410949485E9	0.27697431971626835
2.7489378525E9	0.16289132188791294
2.7567807565E9	0.2730363651014981
2.7646236605E9	0.2644443945762947
2.7724665645E9	0.27512347467213677
2.778993421E9	0.22210984896970892
2.782914873E9	0.0
2.7881523725E9	0.022522652323680108
2.7959952765E9	0.20169837600970253
2.8038381805E9	0.2983560681094656
2.8116810845E9	0.29791503249306633
2.8195239885E9	0.281356115030861
2.8265870805E9	0.23334007079105182
2.8305085325E9	0.0
2.8352097965E9	0.0
2.8430527005E9	0.022550065638952104
2.8508956045E9	0.20928548915044734
2.8587385085E9	0.26045135832339655
2.8665814125E9	0.24936694367290482
2.8744243165E9	0.2436890723130106
2.8796895275E9	0.20728716979756043
2.8836109795E9	0.0637073538237486
2.8901101245E9	0.14454798885718861
2.8979530285E9	0.14584176983423486
2.9057959325E9	0.14854115261387874
2.9136388365E9	0.14998819314886425
2.9214817405E9	0.1479524676063866
2.9293246445E9	0.13114848785602884
2.9371675485E9	0.10706200152392532
2.9450104525E9	0.13321162671377848
2.9528533565E9	0.1327597532750624
2.9606962605E9	0.14645085544844103
2.9685391645E9	0.1353905390146303
2.9763820685E9	0.1473203038058352
2.9842249725E9	0.13973025807787523
2.9920678765E9	0.14787239522503398
2.9999107805E9	0.14200237565065185
3.0077536845E9	0.14572943899351568
3.0155965885E9	0.14902502950437746
3.0234394925E9	0.14115065032034052
3.0312823965E9	0.12945982763527386
3.0357538475E9	0.08663379387962523
3.0396752995E9	0.0743860288130963
3.0469682045E9	0.07604147647351032
3.0548111085E9	0.11929267526416236
3.0626540125E9	0.043335988812307276
3.0704969165E9	0.0
3.0783398205E9	0.0
3.0861827245E9	0.0
3.0928907945E9	0.034748932218194244
3.095685698E9	3.002112123589403
3.0957472E9	0.05329174222280684
3.0960741645E9	0.11904379210076421
3.0966431255E9	0.013710439580912765
3.097033233E9	0.5687105153617965
3.097223862E9	0.2773712715896568
3.0976333385E9	4.4622651732952555E-4
3.0999444835E9	3.006403815354238E-4
3.1038659355E9	0.0027881306557161487
3.106263621E9	0.008483298901161545
3.1090424555E9	0.0029097283617285806
3.112490271E9	0.002490772283813262
3.1148319025E9	0.0022118173766111156
3.1184476155E9	0.001144329517246459
3.1211700535E9	0.0
3.1234760455E9	0.002739653433840619
3.1273974975E9	0.001620342296659534
3.129861781E9	0.006311172570750961
3.1304963135E9	0.7883496631965707
3.1306072185E9	0.007709307704168166
3.130645263E9	0.008177538668459987
3.130708893E9	0.29150246988954875
3.1308388725E9	1.425209272755101
3.131017327E9	0.0
3.1311289185E9	0.0
3.131167044E9	0.08949455152981074
3.1320275095E9	0.007481431770532143
3.1328866725E9	0.0721105125606699
3.1329460765E9	0.1100602631902595
3.1330740255E9	0.649574999427223
3.13318182E9	0.021901904831589474
3.1332044515E9	0.27921163772876584
3.133252927E9	0.7381242650152661
3.133378856E9	0.007507743341982421
3.1334722815E9	0.010837367242251282
3.1335694055E9	0.25261457920584035
3.1337461175E9	0.227242076871207
3.133921666E9	0.036367732389992635
3.1340726445E9	0.9287311753002513
3.134227776E9	0.008681793155408735
3.1344001955E9	0.18185195073537094
3.134572417E9	0.09187970885686236
3.134739065E9	0.5935822571937424
3.1349092375E9	0.5586781102467662
3.1350797375E9	7.175269774168428
3.135238337E9	0.13972599213627032
3.135409466E9	0.07214988681426301
3.135593124E9	0.011698207309301488
3.135773198E9	0.905488805907854
3.135968631E9	0.2506144251395775
3.1360817215E9	14.678771321961621
3.1361534125E9	0.027770420801719976
3.1362821595E9	0.09962825278810408
3.136356676E9	0.36016672525485866
3.136388478E9	0.25160788263029
3.1364240165E9	0.40049660410428684
3.1364580355E9	0.6977762471711109
3.136501332E9	0.20737467621514552
3.136544568E9	0.6464187905553773
3.1365820705E9	0.5269188373846957
3.1366202745E9	0.03577049649449134
3.136664175E9	0.18278936926330477
3.136707078E9	0.02994566714239215
3.1367439595E9	0.07089640491958372
3.136781838E9	0.24186201798106502
3.1368238805E9	0.7874596697665591
3.136866718E9	0.006892907198492751
3.13691015E9	0.1659860178583789
3.136951785E9	0.007463247263893411
3.136990075E9	0.016425199858121197
3.1370274775E9	0.07860250563505793
3.1370647655E9	0.06581187194552743
3.1371028695E9	0.07535313929522948
3.1371420135E9	0.0
