#Position (bp)	mapping quality
3.136781838E9	12.154506014592782
3.1368238805E9	16.488687373843884
3.136866718E9	7.0
3.13691015E9	8.661106477620239
3.136951785E9	23.0
3.136990075E9	14.950166112956811
3.1370274775E9	22.982327442480827
3.1370647655E9	4.619524405506883
3.1371028695E9	10.897931954636425
3.1371420135E9	0.0
