#Position (bp)	insert size
1.0313418765E9	183.2895065229722
1.0391847805E9	181.42397462043962
1.0470276845E9	182.67802251590797
1.0548705885E9	181.17330447330448
1.0606670005E9	182.00949968334388
1.0645884525E9	182.20009980039922
1.0705563965E9	183.07566259760256
1.0783993005E9	182.275
1.0862422045E9	184.69921114639894
1.0940851085E9	180.17283046503113
1.1019280125E9	182.02127093858016
1.1097709165E9	182.36797673764187
1.1176138205E9	182.06983287858117
1.1254567245E9	183.07258587167854
1.1332996285E9	182.7789941558976
1.1411425325E9	183.4159758854559
1.1489854365E9	181.6365773389751
1.1568283405E9	183.16820530193954
1.1646712445E9	183.62615255658005
1.1725141485E9	184.2531317941816
1.1803570525E9	184.07725097868638
1.1881999565E9	182.9707800247627
1.1960428605E9	183.53496011262317
1.2038857645E9	184.94848512092062
1.2117286685E9	183.25537307380372
1.2195715725E9	182.62919024814977
1.2274144765E9	180.47028571428572
1.232496478E9	179.9752842313396
1.23641793E9	180.06890503633176
1.2431002845E9	184.2842704887909
1.2509431885E9	182.7778326745718
1.2587860925E9	182.31111346990767
1.2666289965E9	181.85081069698884
1.2744719005E9	182.0809917355372
1.2823148045E9	181.5649154589372
1.2901577085E9	181.61854424645122
1.2980006125E9	181.0084958717243
1.3058435165E9	181.60285622593068
1.3136864205E9	184.10972977639645
1.3215293245E9	182.5386922115785
1.3293722285E9	183.25560985339584
1.3372151325E9	181.86181150550794
1.3450580365E9	182.6259666609383
1.3529009405E9	183.05622257183074
1.3607438445E9	183.92594822396146
1.3685867485E9	182.00093994778067
1.3764296525E9	184.48929858020767
1.3842725565E9	183.20916656315987
1.3904948495E9	182.0647931303669
1.3944163015E9	181.865568369028
1.3999583645E9	182.9734096692112
1.4078012685E9	183.02275875717396
1.4156441725E9	182.70510108133521
1.4234870765E9	180.69227504244483
1.4313299805E9	181.93372427528215
1.4391728845E9	181.03529617333567
1.4470157885E9	181.73274500696704
1.4548586925E9	183.42951052678333
1.4627015965E9	183.08222328701484
1.4705445005E9	182.72715472481826
1.4783874045E9	183.97262546661136
1.4862303085E9	183.62583680115796
1.4940732125E9	184.0006129955047
1.5019161165E9	184.47786208621696
1.5097590205E9	183.60685993595146
1.5176019245E9	182.22273806953143
1.5254448285E9	181.36454887646858
1.5332877325E9	180.3547996773326
1.5381844485E9	185.14970059880238
1.5421059005E9	183.59856479527227
1.5489735405E9	183.28839590443687
1.5568164445E9	183.28495455424482
1.5646593485E9	182.86733633529616
1.5725022525E9	181.74486540378862
1.5803451565E9	185.50446566060978
1.5881880605E9	191.86907449209932
1.5960309645E9	0.0
1.6038738685E9	186.92914979757086
1.6117167725E9	183.86967757814423
1.6195596765E9	182.47142305464376
1.6274025805E9	181.47575360419398
1.6352454845E9	182.33373552123552
1.6430883885E9	183.33141431587026
1.6509312925E9	182.13246249617308
1.6587741965E9	180.9855072463768
1.6666171005E9	183.30960617349655
1.6744600045E9	180.26545379367377
1.6793773E9	185.3728813559322
1.683298752E9	182.36184105749322
1.6901458125E9	182.43866295264624
1.6979887165E9	183.24163103556157
1.7058316205E9	182.97322126661453
1.7136745245E9	182.84966216216216
1.7215174285E9	182.30779200580642
1.7293603325E9	184.01219311253914
1.7372032365E9	183.13676964680818
1.7450461405E9	182.62636761487965
1.7528890445E9	183.01132666586335
1.7607319485E9	180.65083052619352
1.7685748525E9	183.97420304070621
1.7764177565E9	182.67236684457032
1.7842606605E9	181.9562476826103
1.7921035645E9	181.65307209029922
1.7999464685E9	181.6363321799308
1.8077893725E9	180.53802932712074
1.8138093575E9	180.71320277953254
1.8177308095E9	183.7734627831715
1.8234751805E9	182.30426716141002
1.8313180845E9	182.44884023412095
1.8391609885E9	182.5961922030825
1.8470038925E9	183.28917479143632
1.8548467965E9	182.38978886057518
1.8626897005E9	182.07545973367152
1.8705326045E9	181.9922647958266
1.8783755085E9	183.34615384615384
1.8862184125E9	182.24380294948227
1.8940613165E9	182.22723803292988
1.9019042205E9	183.6273373223635
1.9097471245E9	182.02307692307693
1.9175900285E9	183.5910516057961
1.9254329325E9	182.64810800157667
1.9332758365E9	180.95421589688507
1.9411187405E9	181.93577684073955
1.9479772995E9	180.64974702138076
1.9518987515E9	183.49605522682447
1.9568045485E9	182.9403588577205
1.9646474525E9	183.38647123088128
1.9724903565E9	183.99114100565993
1.9803332605E9	182.9741566383902
1.9881761645E9	184.1850654123181
1.9960190685E9	185.03504968383018
2.0038619725E9	183.07497040641852
2.0117048765E9	184.18798179622922
2.0195477805E9	183.75629100166455
2.0273906845E9	183.56929245677054
2.0352335885E9	183.60026633244556
2.0430764925E9	182.9857008466604
2.0509193965E9	182.37026731590976
2.0587623005E9	181.32208546535747
2.0666052045E9	179.95719178082192
2.0744481085E9	183.0694423106468
2.081567931E9	180.02207948615015
2.085489383E9	0.0
2.0901339165E9	0.0
2.0979768205E9	0.0
2.1058197245E9	182.4456383429945
2.1136626285E9	183.1299682470163
2.1215055325E9	182.9416264456789
2.1293484365E9	183.75164948453607
2.1371913405E9	183.3021747424647
2.1450342445E9	183.54132676619977
2.1528771485E9	185.16918142721772
2.1607200525E9	184.69938428105758
2.1685629565E9	184.95945205479453
2.1764058605E9	183.82173877749818
2.1842487645E9	183.8652331275282
2.1920916685E9	183.50490720046642
2.19797465E9	181.84927428358765
2.201896102E9	0.0
2.2077774765E9	0.0
2.2156203805E9	182.88524590163934
2.2234632845E9	182.60475530440345
2.2313061885E9	183.3131286394918
2.2391490925E9	180.78454842219804
2.2469919965E9	182.96799870045484
2.2548349005E9	182.81780951380867
2.2626778045E9	183.61914337422078
2.2705207085E9	183.84138315672058
2.2783636125E9	181.57995735607676
2.2862065165E9	180.78671234111602
2.2940494205E9	181.4664882943144
2.3018923245E9	179.89307897071873
2.306549748E9	181.7833214540271
2.3104712E9	0.0
2.3175781325E9	0.0
2.3254210365E9	187.52374031007753
2.3332639405E9	182.61055718475075
2.3411068445E9	183.78217714963858
2.3489497485E9	183.84449541284403
2.3567926525E9	183.42269517083412
2.3646355565E9	183.85455243212127
2.3724784605E9	183.37662013958126
2.3803213645E9	180.7120968738416
2.3881642685E9	183.2971476711999
2.3960071725E9	182.93933708567855
2.4038500765E9	182.7023334034055
2.40879432E9	184.38785504407443
2.412715772E9	183.33638241369135
2.4195358845E9	180.0708627394498
2.4273787885E9	182.228784040532
2.4352216925E9	180.57818900974715
2.4430645965E9	184.3628086419753
2.4509075005E9	0.0
2.4587504045E9	192.3358219024061
2.4665933085E9	182.8681693989071
2.4744362125E9	182.83254716981133
2.4822791165E9	182.64462912428678
2.4901220205E9	180.42353234450954
2.4971076685E9	179.39564698867025
2.5010291205E9	179.9163179916318
2.5058078285E9	182.00212977424394
2.5136507325E9	181.19634285714287
2.5214936365E9	183.194551645857
2.5293365405E9	182.95925082257656
2.5371794445E9	183.11024070645206
2.5450223485E9	183.3747704737422
2.5528652525E9	182.18323487471991
2.5607081565E9	183.93324296848525
2.5685510605E9	181.12576238106854
2.5763939645E9	181.80257329677283
2.5808412455E9	177.7943615257048
2.5847626975E9	182.50044238000442
2.5920797725E9	183.12954909590295
2.5999226765E9	183.27428473530924
2.6077655805E9	182.12512962322847
2.6156084845E9	183.15809791191438
2.6234513885E9	181.84969325153375
2.6312942925E9	182.03456627036547
2.6391371965E9	181.90338474721509
2.6469801005E9	183.71885009609224
2.6548230045E9	180.7403593339176
2.6590943895E9	181.03703703703704
2.6630158415E9	179.95911458333333
2.6705088125E9	181.52370879605147
2.6783517165E9	181.79952550415183
2.6861946205E9	178.91920134353424
2.6940375245E9	181.14994842702424
2.7018804285E9	181.93322279167924
2.7097233325E9	182.20115300716733
2.716109045E9	182.5315776639844
2.720030497E9	181.35596399099774
2.7254091405E9	183.7992485238862
2.7332520445E9	181.17528677802375
2.7410949485E9	181.13052256532066
2.7489378525E9	181.83011996572407
2.7567807565E9	180.801622512359
2.7646236605E9	182.67849655585505
2.7724665645E9	181.19663065843622
2.778993421E9	181.09072922555117
2.782914873E9	0.0
2.7881523725E9	186.01458670988654
2.7959952765E9	184.790503689445
2.8038381805E9	184.64772815836645
2.8116810845E9	181.79433943786114
2.8195239885E9	182.99273365071411
2.8265870805E9	181.7310261080753
2.8305085325E9	0.0
2.8352097965E9	0.0
2.8430527005E9	184.83415233415232
2.8508956045E9	183.69574468085105
2.8587385085E9	180.66690845785578
2.8665814125E9	180.74871073605252
2.8744243165E9	181.54060286608467
2.8796895275E9	182.5608651911469
2.8836109795E9	183.94089347079037
2.8901101245E9	181.52736770383828
2.8979530285E9	183.3931332423829
2.9057959325E9	182.42299270072994
2.9136388365E9	185.7384047786367
2.9214817405E9	181.2339730502246
2.9293246445E9	182.69940094137783
2.9371675485E9	181.9045730901401
2.9450104525E9	183.3326411960133
2.9528533565E9	181.91400888171174
2.9606962605E9	182.12325227963527
2.9685391645E9	182.34569581490302
2.9763820685E9	181.81227844021913
2.9842249725E9	182.92294013040902
2.9920678765E9	181.83542070911977
2.9999107805E9	182.4109907120743
3.0077536845E9	183.8194827586207
3.0155965885E9	182.8547956459232
3.0234394925E9	181.5032258064516
3.0312823965E9	183.51289537712896
3.0357538475E9	185.1150097465887
3.0396752995E9	187.08872727272728
3.0469682045E9	179.2085951244031
3.0548111085E9	182.007696007696
3.0626540125E9	183.1350774159103
3.0704969165E9	0.0
3.0783398205E9	0.0
3.0861827245E9	0.0
3.0928907945E9	197.83064997018485
3.095685698E9	172.63636363636363
3.0957472E9	173.4375
3.0960741645E9	190.2478134110787
3.0966431255E9	190.9111111111111
3.097033233E9	181.82201405152225
3.097223862E9	190.18145161290323
3.0976333385E9	174.0
3.0999444835E9	175.2
3.1038659355E9	192.6
3.106263621E9	221.7
3.1090424555E9	210.94871794871796
3.112490271E9	183.13333333333333
3.1148319025E9	192.38235294117646
3.1184476155E9	209.1904761904762
3.1211700535E9	0.0
3.1234760455E9	209.28205128205127
3.1273974975E9	202.1304347826087
3.129861781E9	191.10714285714286
3.1304963135E9	184.08023774145616
3.1306072185E9	160.33333333333334
3.130645263E9	0.0
3.130708893E9	177.23039215686273
3.1308388725E9	191.97748592870545
3.131017327E9	0.0
3.1311289185E9	168.0
3.131167044E9	186.91666666666666
3.1320275095E9	187.8181818181818
3.1328866725E9	182.4814814814815
3.1329460765E9	170.53846153846155
3.1330740255E9	181.29065040650406
3.13318182E9	199.25
3.1332044515E9	152.0
3.133252927E9	182.44221105527637
3.133378856E9	187.66666666666666
3.1334722815E9	0.0
3.1335694055E9	184.86057692307693
3.1337461175E9	179.91304347826087
3.133921666E9	189.11111111111111
3.1340726445E9	182.02247191011236
3.134227776E9	216.625
3.1344001955E9	186.5111464968153
3.134572417E9	195.04651162790697
3.134739065E9	184.13636363636363
3.1349092375E9	180.37735849056602
3.1350797375E9	173.76008930104757
3.135238337E9	192.8181818181818
3.135409466E9	183.98275862068965
3.135593124E9	402.0
3.135773198E9	183.32781456953643
3.135968631E9	176.24015748031496
3.1360817215E9	191.78947368421052
3.1361534125E9	180.36363636363637
3.1362821595E9	186.3548387096774
3.136356676E9	182.55
3.136388478E9	178.23529411764707
3.1364240165E9	175.89473684210526
3.1364580355E9	175.90526315789472
3.136501332E9	192.25
3.136544568E9	167.95294117647057
3.1365820705E9	180.99122807017545
3.1366202745E9	156.83333333333334
3.136664175E9	182.51470588235293
3.136707078E9	188.66666666666666
3.1367439595E9	229.16666666666666
3.136781838E9	172.46511627906978
3.1368238805E9	183.3132530120482
3.136866718E9	183.8
3.13691015E9	224.73684210526315
3.136951785E9	256.0
3.136990075E9	171.16666666666666
3.1370274775E9	186.2
3.1370647655E9	163.85714285714286
3.1371028695E9	167.0
3.1371420135E9	170.0
