#Position (bp)	mapping quality
3921452.5	26.59739209905263
1.17643565E7	26.9517979383369
1.96072605E7	26.608030157364773
2.74501645E7	27.33218525862845
3.52930685E7	27.602598675359232
4.31359725E7	27.15986987618959
5.09788765E7	27.655835414290266
5.88217805E7	27.38424512590947
6.66646845E7	27.038453104847314
7.45075885E7	26.737010271937613
8.23504925E7	26.859728642253252
9.01933965E7	27.15796841013401
9.80363005E7	27.041418787966837
1.058792045E8	26.40508882606963
1.137221085E8	26.962592815955645
1.215650125E8	18.48518976203646
1.294079165E8	0.0
1.372508205E8	0.0
1.450937245E8	20.175252151143198
1.529366285E8	26.448042433088
1.607795325E8	26.638217349578976
1.686224365E8	26.899078031644265
1.764653405E8	27.270681687378957
1.843082445E8	27.033948928621033
1.921511485E8	26.838909973002
1.999940525E8	26.795242785297784
2.078369565E8	26.869021428824066
2.156798605E8	27.495796447216833
2.235227645E8	26.781663920434088
2.313656685E8	27.056216265688487
2.392085725E8	26.885578366407596
2.46190323E8	26.207561858788715
2.50111775E8	26.879529308238062
2.548943805E8	27.064279257641815
2.627372845E8	27.222167986228396
2.705801885E8	27.380551125599215
2.784230925E8	27.49605790985939
2.862659965E8	26.97869759731107
2.941089005E8	26.97266339541947
3.019518045E8	27.004797957320626
3.097947085E8	27.424302900355208
3.176376125E8	27.088667748745184
3.254805165E8	27.036764965484988
3.333234205E8	26.59905657870388
3.411663245E8	18.952045500422408
3.490092285E8	26.535038485809448
3.568521325E8	26.66890901967666
3.646950365E8	26.213269872680645
3.725379405E8	26.924990022146922
3.803808445E8	25.812277187050373
3.882237485E8	26.941750382783074
3.960666525E8	27.055925215194968
4.039095565E8	26.84226116882721
4.117524605E8	27.318699944842574
4.195953645E8	27.247526303500717
4.274382685E8	27.333407219745947
4.352811725E8	26.799846152741956
4.431240765E8	26.90893472738581
4.509669805E8	27.171717823396378
4.588098845E8	27.300280055915763
4.666527885E8	27.076032767245643
4.744956925E8	27.265675448496545
4.823385965E8	27.170084327956804
4.893550215E8	26.834761606310288
4.932764735E8	26.027191507808123
4.980244045E8	27.10286402952161
5.058673085E8	27.051494267014295
5.137102125E8	26.782527685124258
5.215531165E8	27.09772287432696
5.293960205E8	27.015410265853294
5.372389245E8	27.484706035471564
5.450818285E8	27.144931681033565
5.529247325E8	27.350359821777328
5.607676365E8	27.24164287412445
5.686105405E8	26.766676925375094
5.764534445E8	26.818970169006214
5.842963485E8	27.195170893009806
5.921392525E8	26.963256569305617
5.999821565E8	26.740331057890803
6.078250605E8	27.28277425853213
6.156679645E8	26.92270208022237
6.235108685E8	26.891494816418298
6.313537725E8	27.31723812410487
6.391966765E8	27.182166485385086
6.470395805E8	27.229840981710815
6.548824845E8	26.759949374269407
6.627253885E8	27.36485223141124
6.705682925E8	26.634799972543416
6.784111965E8	27.20505877795044
6.862541005E8	26.980151047315044
6.903239885E8	23.352346453287197
6.942454405E8	26.772148079906962
7.019399085E8	26.57470839133287
7.097828125E8	27.181517875845838
7.176257165E8	27.082337230743928
7.254686205E8	26.81290968407478
7.333115245E8	26.63091462296357
7.411544285E8	25.74752460840346
7.489973325E8	26.780564227645122
7.568402365E8	26.556551675611242
7.646831405E8	26.750421452316807
7.725260445E8	26.988557076845968
7.803689485E8	27.153436659148106
7.882118525E8	27.24580829080628
7.960547565E8	26.87464007547521
8.038976605E8	26.820046267536313
8.117405645E8	26.53403482870562
8.195834685E8	26.720906498046702
8.274263725E8	26.945899449660427
8.352692765E8	26.579442892293386
8.431121805E8	27.12601963790933
8.509550845E8	26.67871240844482
8.587979885E8	26.809940632669072
8.666408925E8	26.757107949514765
8.744837965E8	26.6681842663073
8.800159745E8	25.065461292217396
8.839374265E8	26.359256121260707
8.901696045E8	26.981839464251767
8.980125085E8	26.928536180042627
9.058554125E8	26.28481786527273
9.136983165E8	26.67258719960679
9.215412205E8	27.078150080693696
9.293841245E8	26.303038342804374
9.372270285E8	26.916326285313026
9.450699325E8	27.00348296577822
9.529128365E8	26.335835067222185
9.607557405E8	27.02310907676335
9.685986445E8	27.360867418506498
9.764415485E8	27.250724200220386
9.842844525E8	26.747594152652553
9.921273565E8	26.97601782140495
9.999702605E8	27.196175420595168
1.0078131645E9	27.089461132539366
1.0156560685E9	27.183360579168614
1.0234989725E9	27.315730987603434
1.0313418765E9	27.33259941227128
1.0391847805E9	27.180094773728182
1.0470276845E9	27.23461255831705
1.0548705885E9	26.936710229944676
1.0606670005E9	26.58340332488807
1.0645884525E9	26.91797486796576
1.0705563965E9	26.642089574167187
1.0783993005E9	26.999711327949885
1.0862422045E9	26.804181002452093
1.0940851085E9	27.466090537382364
1.1019280125E9	27.41413156473878
1.1097709165E9	27.01839903326964
1.1176138205E9	24.24432782525142
1.1254567245E9	26.602851784231678
1.1332996285E9	26.81220513525236
1.1411425325E9	26.725600838149884
1.1489854365E9	27.151539159717277
1.1568283405E9	26.99747643158756
1.1646712445E9	27.271285743181245
1.1725141485E9	27.23368677710319
1.1803570525E9	26.952078995829602
1.1881999565E9	27.24611394439737
1.1960428605E9	27.56920857690518
1.2038857645E9	27.100773764217212
1.2117286685E9	27.202317641477226
1.2195715725E9	27.299668516501
1.2274144765E9	26.760632335384486
1.232496478E9	26.306307889158376
1.23641793E9	26.94773583781592
1.2431002845E9	26.454623296726744
1.2509431885E9	27.27309841660882
1.2587860925E9	27.067245950652534
1.2666289965E9	26.560109174356455
1.2744719005E9	26.96476818848161
1.2823148045E9	26.610190577263044
1.2901577085E9	25.79472523317823
1.2980006125E9	22.131746608616968
1.3058435165E9	26.50462640024873
1.3136864205E9	26.52956137675704
1.3215293245E9	27.051036584882905
1.3293722285E9	27.22648883737126
1.3372151325E9	26.67885001171723
1.3450580365E9	26.890400039960877
1.3529009405E9	27.616699058167534
1.3607438445E9	27.150437944382066
1.3685867485E9	26.945585637788
1.3764296525E9	27.195405605225872
1.3842725565E9	26.40791337510215
