#Position (bp)	insert size
1.2666289965E9	179.24370399070128
1.2744719005E9	179.05616653574234
1.2823148045E9	178.4902351534476
1.2901577085E9	175.54972972972973
1.2980006125E9	179.33507565337
1.3058435165E9	178.58624754420433
1.3136864205E9	177.87906371911575
1.3215293245E9	178.77397260273972
1.3293722285E9	180.4118878191712
1.3372151325E9	180.60572773636721
1.3450580365E9	177.36432477913337
1.3529009405E9	179.40331491712706
1.3607438445E9	177.67635741769988
1.3685867485E9	177.3330622204148
1.3764296525E9	176.53054101221642
1.3842725565E9	178.77914110429447
1.3904948495E9	184.15945771465462
1.3944163015E9	180.59318826868497
1.3999583645E9	182.39170323095334
1.4078012685E9	177.9612765957447
1.4156441725E9	177.61561904761905
1.4234870765E9	180.27572016460906
1.4313299805E9	176.7119341563786
1.4391728845E9	178.2899461400359
1.4470157885E9	178.83060556464812
1.4548586925E9	178.11448792672772
1.4627015965E9	177.9923356192013
1.4705445005E9	180.2174672489083
1.4783874045E9	180.12868410128684
1.4862303085E9	179.77515274949084
1.4940732125E9	178.07071960297768
1.5019161165E9	177.4104020979021
1.5097590205E9	178.55796786799826
1.5176019245E9	178.64016393442623
1.5254448285E9	180.2762453684644
1.5332877325E9	177.84332321699546
1.5381844485E9	188.3421985815603
1.5421059005E9	176.58305647840533
1.5489735405E9	177.79905741216794
1.5568164445E9	178.12857142857143
1.5646593485E9	178.04332755632583
1.5725022525E9	178.16061743846475
1.5803451565E9	180.8810895756941
1.5881880605E9	175.78787878787878
1.5960309645E9	0.0
1.6038738685E9	183.5054644808743
1.6117167725E9	178.03227176220807
1.6195596765E9	179.29113402061856
1.6274025805E9	176.4610414291144
1.6352454845E9	178.52480839048002
1.6430883885E9	180.9817047817048
1.6509312925E9	179.22706065318818
1.6587741965E9	176.77436102236422
1.6666171005E9	180.99295499021525
1.6744600045E9	179.6574712643678
1.6793773E9	184.29327610872676
1.683298752E9	178.8358695652174
1.6901458125E9	180.2569854388036
1.6979887165E9	180.99012751953927
1.7058316205E9	177.91703406813627
1.7136745245E9	180.92395437262357
1.7215174285E9	183.67708499441875
1.7293603325E9	178.6138902379796
1.7372032365E9	178.33079203727235
1.7450461405E9	177.56070826306913
1.7528890445E9	180.16036249014974
1.7607319485E9	179.86376128778954
1.7685748525E9	180.53049759229535
1.7764177565E9	179.80016722408027
1.7842606605E9	180.36947791164658
1.7921035645E9	179.43893591293832
1.7999464685E9	179.91062992125984
1.8077893725E9	177.55555555555554
1.8138093575E9	181.87718120805368
1.8177308095E9	178.996705107084
1.8234751805E9	177.3661971830986
1.8313180845E9	178.72495894909687
1.8391609885E9	179.44501718213058
1.8470038925E9	179.36297493936945
1.8548467965E9	179.96580483736446
1.8626897005E9	177.29338175948345
1.8705326045E9	179.2267726161369
1.8783755085E9	180.6856589147287
1.8862184125E9	180.0253636702723
1.8940613165E9	178.60707191100516
1.9019042205E9	178.94408688656478
1.9097471245E9	175.61882845188285
1.9175900285E9	176.35351736420301
1.9254329325E9	178.7564620355412
1.9332758365E9	176.9619298906898
1.9411187405E9	178.7866024869635
1.9479772995E9	178.6621756487026
1.9518987515E9	178.69463087248323
1.9568045485E9	180.1183131589223
1.9646474525E9	180.46531440162272
1.9724903565E9	179.65407220822837
1.9803332605E9	179.6955796497081
1.9881761645E9	178.38078783690395
1.9960190685E9	177.96702390766694
2.0038619725E9	180.9611111111111
2.0117048765E9	182.09489966555185
2.0195477805E9	179.60320641282564
2.0273906845E9	181.59904222899434
2.0352335885E9	179.7831168831169
2.0430764925E9	180.03652392947103
2.0509193965E9	178.30265934993668
2.0587623005E9	179.60614638091386
2.0666052045E9	179.85166730548102
2.0744481085E9	179.15673114883538
2.081567931E9	178.67645665561346
2.085489383E9	0.0
2.0901339165E9	0.0
2.0979768205E9	0.0
2.1058197245E9	181.10413396127683
2.1136626285E9	178.87238245752667
2.1215055325E9	178.65361183637947
2.1293484365E9	181.25121163166398
2.1371913405E9	179.96628739991573
2.1450342445E9	179.5002156101768
2.1528771485E9	178.85436893203882
2.1607200525E9	179.00335993280135
2.1685629565E9	178.82634457611667
2.1764058605E9	179.62733188720173
2.1842487645E9	179.61653830563438
2.1920916685E9	178.0597014925373
2.19797465E9	180.39932030586237
2.201896102E9	0.0
2.2077774765E9	0.0
2.2156203805E9	176.21299638989169
2.2234632845E9	181.1965628356606
2.2313061885E9	179.57819518170683
2.2391490925E9	177.2491680532446
2.2469919965E9	175.97923110914715
2.2548349005E9	180.3717409587889
2.2626778045E9	180.1722604124545
2.2705207085E9	180.41002004008016
2.2783636125E9	179.5473029045643
2.2862065165E9	178.57734470158343
2.2940494205E9	178.5320271288621
2.3018923245E9	180.9023569023569
2.306549748E9	181.81906614785993
2.3104712E9	0.0
2.3175781325E9	0.0
2.3254210365E9	177.34904013961605
2.3332639405E9	178.21332335329342
2.3411068445E9	178.463174478141
2.3489497485E9	178.26245586504513
2.3567926525E9	178.16296296296295
2.3646355565E9	177.7269155206287
2.3724784605E9	179.0258346581876
2.3803213645E9	177.26635873749038
2.3881642685E9	180.01628001628
2.3960071725E9	181.13650793650794
2.4038500765E9	177.2537728355838
2.40879432E9	185.23100303951367
2.412715772E9	180.87763496143958
2.4195358845E9	180.1337003539127
2.4273787885E9	180.53950953678475
2.4352216925E9	180.18897338403042
2.4430645965E9	179.3352999016716
2.4509075005E9	0.0
2.4587504045E9	181.58380714123265
2.4665933085E9	179.1708886208283
2.4744362125E9	178.5738947368421
2.4822791165E9	177.80502634779083
2.4901220205E9	179.2575158227848
2.4971076685E9	180.968642822146
2.5010291205E9	186.29349736379612
2.5058078285E9	178.83044982698962
2.5136507325E9	179.73996101364523
2.5214936365E9	177.64150110375277
2.5293365405E9	178.57338017174084
2.5371794445E9	178.30544090056284
2.5450223485E9	182.03631170950632
2.5528652525E9	180.00346153846155
2.5607081565E9	180.86123805567095
2.5685510605E9	181.28502802241795
2.5763939645E9	181.8544618919954
2.5808412455E9	181.76347305389223
2.5847626975E9	178.72333333333333
2.5920797725E9	179.85485197368422
2.5999226765E9	173.68539325842696
2.6077655805E9	179.70703624733474
2.6156084845E9	180.0757818765036
2.6234513885E9	178.0327537403963
2.6312942925E9	177.72712418300654
2.6391371965E9	180.8841390331602
2.6469801005E9	177.4695309074967
2.6548230045E9	178.7735925475901
2.6590943895E9	181.73762376237624
2.6630158415E9	181.0865182696346
2.6705088125E9	179.68890708145722
2.6783517165E9	180.80767660269498
2.6861946205E9	185.0201465201465
2.6940375245E9	179.02759381898454
2.7018804285E9	181.4431464174455
2.7097233325E9	180.88641875505255
2.716109045E9	182.96206671026815
2.720030497E9	181.97923156801662
2.7254091405E9	180.1630347054076
2.7332520445E9	175.91195219123506
2.7410949485E9	177.97497279651796
2.7489378525E9	181.2006153846154
2.7567807565E9	180.24314936318024
2.7646236605E9	180.38860103626942
2.7724665645E9	177.1271829916477
2.778993421E9	179.1589103291714
2.782914873E9	0.0
2.7881523725E9	183.61641221374046
2.7959952765E9	178.65929648241206
2.8038381805E9	177.84802158273382
2.8116810845E9	178.994793752503
2.8195239885E9	180.09083665338645
2.8265870805E9	177.7821309125657
2.8305085325E9	0.0
2.8352097965E9	0.0
2.8430527005E9	175.68803418803418
2.8508956045E9	179.68473451327435
2.8587385085E9	181.12856599467477
2.8665814125E9	177.99542857142856
2.8744243165E9	180.2327258921792
2.8796895275E9	180.2977272727273
2.8836109795E9	185.09491978609626
2.8901101245E9	179.6559812353401
2.8979530285E9	180.43055555555554
2.9057959325E9	176.9331619537275
2.9136388365E9	179.6490939044481
2.9214817405E9	182.25750394944708
2.9293246445E9	181.35566188197768
2.9371675485E9	180.48028391167193
2.9450104525E9	176.31393861892582
2.9528533565E9	178.21984732824427
2.9606962605E9	178.0408326661329
2.9685391645E9	178.6558384547849
2.9763820685E9	176.67282321899737
2.9842249725E9	178.39427662957075
2.9920678765E9	181.41457489878542
2.9999107805E9	181.88967136150234
3.0077536845E9	179.4562551103843
3.0155965885E9	181.3317683881064
3.0234394925E9	178.24027657735522
3.0312823965E9	178.61434262948208
3.0357538475E9	183.343949044586
3.0396752995E9	177.72178988326849
3.0469682045E9	178.67240031274434
3.0548111085E9	177.40281224152193
3.0626540125E9	180.36752136752136
3.0704969165E9	0.0
3.0783398205E9	0.0
3.0861827245E9	0.0
3.0928907945E9	183.76162430254186
3.095685698E9	156.55555555555554
3.0957472E9	189.65
3.0960741645E9	176.3734939759036
3.0966431255E9	175.69135802469137
3.097033233E9	183.93827160493828
3.097223862E9	179.0076923076923
3.0976333385E9	179.1764705882353
3.0999444835E9	196.9240506329114
3.1038659355E9	183.40886699507388
3.106263621E9	170.37254901960785
3.1090424555E9	178.29302325581395
3.112490271E9	179.4659090909091
3.1148319025E9	189.84848484848484
3.1184476155E9	176.10106382978722
3.1211700535E9	178.625
3.1234760455E9	183.68965517241378
3.1273974975E9	180.81699346405227
3.129861781E9	188.40816326530611
3.1304963135E9	182.2927927927928
3.1306072185E9	177.5
3.130645263E9	181.33333333333334
3.130708893E9	176.7127659574468
3.1308388725E9	177.21784776902888
3.131017327E9	163.05
3.1311289185E9	234.14285714285714
3.131167044E9	169.7
3.1320275095E9	177.206106870229
3.1328866725E9	189.9090909090909
3.1329460765E9	175.66666666666666
3.1330740255E9	174.62841530054644
3.13318182E9	209.75
3.1332044515E9	0.0
3.133252927E9	178.27152317880794
3.133378856E9	194.42307692307693
3.1334722815E9	181.14285714285714
3.1335694055E9	185.31645569620252
3.1337461175E9	176.16206896551725
3.133921666E9	173.5
3.1340726445E9	188.33333333333334
3.134227776E9	172.69565217391303
3.1344001955E9	173.03284671532847
3.134572417E9	172.58823529411765
3.134739065E9	173.7596153846154
3.1349092375E9	178.53586497890296
3.1350797375E9	182.50118043844856
3.135238337E9	171.83760683760684
3.135409466E9	178.8450704225352
3.135593124E9	176.3448275862069
3.135773198E9	177.34412265758093
3.135968631E9	174.3556818181818
3.1360817215E9	182.49033255993814
3.1361534125E9	180.57692307692307
3.1362821595E9	183.92207792207793
3.136356676E9	161.9
3.136388478E9	176.23076923076923
3.1364240165E9	183.0
3.1364580355E9	166.36507936507937
3.136501332E9	170.78947368421052
3.136544568E9	184.2
3.1365820705E9	174.33333333333334
3.1366202745E9	182.63636363636363
3.136664175E9	177.0
3.136707078E9	163.0
3.1367439595E9	176.89655172413794
3.136781838E9	162.76470588235293
3.1368238805E9	183.32692307692307
3.136866718E9	167.75
3.13691015E9	198.35135135135135
3.136951785E9	164.58333333333334
3.136990075E9	211.80645161290323
3.1370274775E9	181.75
3.1370647655E9	176.23529411764707
3.1371028695E9	166.9
3.1371420135E9	154.2
