#Position (bp)	Coverage
1.3904948495E9	0.10032157806645484
1.3944163015E9	0.09739937591439278
1.3999583645E9	0.09541606017362957
1.4078012685E9	0.0903629573943529
1.4156441725E9	0.1003586171652745
1.4234870765E9	0.09333915090634795
1.4313299805E9	0.09343911387924676
1.4391728845E9	0.08578926887285628
1.4470157885E9	0.09465065491047704
1.4548586925E9	0.0929403190450884
1.4627015965E9	0.09533586028848498
1.4705445005E9	0.08742182742514762
1.4783874045E9	0.09201629906473419
1.4862303085E9	0.09459888837094015
1.4940732125E9	0.09228188946339264
1.5019161165E9	0.08862801329711546
1.5097590205E9	0.08811430051929744
1.5176019245E9	0.09390909285642154
1.5254448285E9	0.09328190170375666
1.5332877325E9	0.10073245828330935
1.5381844485E9	0.08644889999015651
1.5421059005E9	0.09096788799628537
1.5489735405E9	0.0891700319167492
1.5568164445E9	0.09337778455531268
1.5646593485E9	0.08846493594719507
1.5725022525E9	0.09164029038223596
1.5803451565E9	0.07356535283359326
1.5881880605E9	0.017657235126172652
1.5960309645E9	0.0
1.6038738685E9	0.043532089644346024
1.6117167725E9	0.09066450386234487
1.6195596765E9	0.09323204772109922
1.6274025805E9	0.10136576961798843
1.6352454845E9	0.09569822606524318
1.6430883885E9	0.09208209102138698
1.6509312925E9	0.09857458410813137
1.6587741965E9	0.09603636612152845
1.6666171005E9	0.09697211645074325
1.6744600045E9	0.10053916253469378
1.6793773E9	0.10436278391132743
1.683298752E9	0.09519609339390421
1.6901458125E9	0.09813597106377944
1.6979887165E9	0.09308682090205363
1.7058316205E9	0.09515760998732102
1.7136745245E9	0.10052526462136983
1.7215174285E9	0.2537361161120932
1.7293603325E9	0.07789984424136774
1.7372032365E9	0.09104255260551448
1.7450461405E9	0.09053419498695892
1.7528890445E9	0.09720226079523606
1.7607319485E9	0.09776302247228832
1.7685748525E9	0.09495857656806714
1.7764177565E9	0.0917614189846006
1.7842606605E9	0.09470828662444421
1.7921035645E9	0.09426266087153432
1.7999464685E9	0.09795746575503156
1.8077893725E9	0.09561279852462812
1.8138093575E9	0.10688990833120089
1.8177308095E9	0.10032206587346996
1.8234751805E9	0.0953011792570711
1.8313180845E9	0.09458524546520014
1.8391609885E9	0.08907325653864946
1.8470038925E9	0.09549179742605544
1.8548467965E9	0.09149748613523766
1.8626897005E9	0.0941247017686306
1.8705326045E9	0.06343186146355993
1.8783755085E9	0.09861207022296843
1.8862184125E9	0.1026191318929825
1.8940613165E9	0.09697096891661558
1.9019042205E9	0.09546961176625393
1.9097471245E9	0.0919710352185874
1.9175900285E9	0.08590440479699867
1.9254329325E9	0.09530755444666925
1.9332758365E9	0.10222081004689079
1.9411187405E9	0.09574757003273278
1.9479772995E9	0.10280813739506256
1.9518987515E9	0.09040631079550361
1.9568045485E9	0.09851350979178121
1.9646474525E9	0.09388410211319685
1.9724903565E9	0.09037252017875011
1.9803332605E9	0.09201846662919755
1.9881761645E9	0.05626257824907713
1.9960190685E9	0.09327195640798357
2.0038619725E9	0.09659419521136559
2.0117048765E9	0.09196466002898926
2.0195477805E9	0.09575037511615596
2.0273906845E9	0.0882435893643477
2.0352335885E9	0.08851491743364448
2.0430764925E9	0.09139624812441922
2.0509193965E9	0.09051570693712431
2.0587623005E9	0.09446360684766765
2.0666052045E9	0.10023034835055994
2.0744481085E9	0.0975870672393797
2.081567931E9	0.09885784026584787
2.085489383E9	0.0
2.0901339165E9	0.0
2.0979768205E9	0.0
2.1058197245E9	0.07306439043497154
2.1136626285E9	0.09666189972489782
2.1215055325E9	0.08776137002314449
2.1293484365E9	0.09479218411955571
2.1371913405E9	0.09071996801184867
2.1450342445E9	0.08863145589949845
2.1528771485E9	0.08244305935658526
2.1607200525E9	0.09216535099753867
2.1685629565E9	0.08459532336491687
2.1764058605E9	0.08815012908483898
2.1842487645E9	0.09435267854866004
2.1920916685E9	0.0896481711366096
2.19797465E9	0.08893417101297738
2.201896102E9	0.0
2.2077774765E9	0.0
2.2156203805E9	0.010623105931170393
2.2234632845E9	0.1068681957601419
2.2313061885E9	0.0940373616711361
2.2391490925E9	0.09226391142872589
2.2469919965E9	0.08663780660836853
2.2548349005E9	0.09131770578857015
2.2626778045E9	0.09497183696243126
2.2705207085E9	0.09624827742377058
2.2783636125E9	0.09292068346112613
2.2862065165E9	0.0943712941022866
2.2940494205E9	0.10106078054761349
2.3018923245E9	0.1020101737825683
2.306549748E9	0.10512839152059557
2.3104712E9	0.0
2.3175781325E9	0.0
2.3254210365E9	0.04391409100506649
2.3332639405E9	0.10369641143127596
2.3411068445E9	0.09741659466952547
2.3489497485E9	0.09808292948632293
2.3567926525E9	0.09847385611248079
2.3646355565E9	0.09778520813208985
2.3724784605E9	0.0970085825352446
2.3803213645E9	0.09975093409277992
2.3881642685E9	0.09495156385950917
2.3960071725E9	0.0969088745699297
2.4038500765E9	0.09660758310952168
2.40879432E9	0.0955287563496568
2.412715772E9	0.10063631115130592
2.4195358845E9	0.09659623527203699
2.4273787885E9	0.09851899245483561
2.4352216925E9	0.10098313073830816
2.4430645965E9	0.07837454085884514
2.4509075005E9	0.0
2.4587504045E9	0.17114617238716678
2.4665933085E9	0.09531545968177094
2.4744362125E9	0.09147466295647633
2.4822791165E9	0.0951378468995668
2.4901220205E9	0.0967486023034325
2.4971076685E9	0.09981084760896496
2.5010291205E9	0.09936238416529018
2.5058078285E9	0.09839072364012105
2.5136507325E9	0.0980467184094055
2.5214936365E9	0.08801395503502274
2.5293365405E9	0.09777692038561227
2.5371794445E9	0.10138668023987034
2.5450223485E9	0.09347851255096326
2.5528652525E9	0.1002633718326783
2.5607081565E9	0.09343873136787088
2.5685510605E9	0.09558003005009369
2.5763939645E9	0.10061043715440098
2.5808412455E9	0.0949529219575185
2.5847626975E9	0.09269109085431451
2.5920797725E9	0.09363865731366851
2.5999226765E9	0.08164093300134746
2.6077655805E9	0.0904421372491618
2.6156084845E9	0.09619587336527388
2.6234513885E9	0.09501888586166553
2.6312942925E9	0.09339206498001251
2.6391371965E9	0.09626383288639004
2.6469801005E9	0.08770539585847283
2.6548230045E9	0.09389532244688957
2.6590943895E9	0.08504913797784147
2.6630158415E9	0.09919056849480572
2.6705088125E9	0.09339219248380447
2.6783517165E9	0.09484331314013279
2.6861946205E9	0.10835335992892428
2.6940375245E9	0.10383832315173053
2.7018804285E9	0.09878139525869499
2.7097233325E9	0.09432195013479701
2.716109045E9	0.09249427972407949
2.720030497E9	0.09860268880239831
2.7254091405E9	0.09479766678261012
2.7332520445E9	0.09575930038159335
2.7410949485E9	0.10562949642122357
2.7489378525E9	0.0626414654571827
2.7567807565E9	0.09939634604733144
2.7646236605E9	0.10330803488095736
2.7724665645E9	0.10060342444584303
2.778993421E9	0.10102653925714798
2.782914873E9	0.0
2.7881523725E9	0.019760027663222705
2.7959952765E9	0.07687598879190667
2.8038381805E9	0.08608737273846524
2.8116810845E9	0.09483285782919185
2.8195239885E9	0.0963047616036101
2.8265870805E9	0.09878725761067468
2.8305085325E9	0.0
2.8352097965E9	0.0
2.8430527005E9	0.017970001927857335
2.8508956045E9	0.10517775048629946
2.8587385085E9	0.10032865377416324
2.8665814125E9	0.10036677740796011
2.8744243165E9	0.10153624218784267
2.8796895275E9	0.09796548339397168
2.8836109795E9	0.04312305615913144
2.8901101245E9	0.048550511392208805
2.8979530285E9	0.049390506373659555
2.9057959325E9	0.04467924126063509
2.9136388365E9	0.046183913509587775
2.9214817405E9	0.04834854538573977
2.9293246445E9	0.04785191811604477
2.9371675485E9	0.04899855971716599
2.9450104525E9	0.06097307833934981
2.9528533565E9	0.05004370829988484
2.9606962605E9	0.047516710646974644
2.9685391645E9	0.04306976089468901
2.9763820685E9	0.04356970326297504
2.9842249725E9	0.04807823734677869
2.9920678765E9	0.047418915238539194
2.9999107805E9	0.049040508464721744
3.0077536845E9	0.04674276262976061
3.0155965885E9	0.04889744921013951
3.0234394925E9	0.04412192218596581
3.0312823965E9	0.04789182680292912
3.0357538475E9	0.041538257342286077
3.0396752995E9	0.045119270534099094
3.0469682045E9	0.04976001236276767
3.0548111085E9	0.045961801903988624
3.0626540125E9	0.03991786715736926
3.0704969165E9	0.0
3.0783398205E9	0.0
3.0861827245E9	0.0
3.0928907945E9	0.17586892067732282
3.095685698E9	0.5804115623679923
3.0957472E9	0.05596008756682608
3.0960741645E9	0.08996412759179975
3.0966431255E9	0.04068757134679028
3.097033233E9	0.25389774960614153
3.097223862E9	0.20256020556852544
3.0976333385E9	0.008739665075125422
3.0999444835E9	0.0059587374205405715
3.1038659355E9	0.015761812718906847
3.106263621E9	0.016252970368626572
3.1090424555E9	0.013785149909031675
3.112490271E9	0.011167341651952644
3.1148319025E9	0.012279673131422987
3.1184476155E9	0.011530811242939233
3.1211700535E9	0.008533422298103938
3.1234760455E9	0.012597406428086847
3.1273974975E9	0.01174422847398942
3.129861781E9	0.013322052093182553
3.1304963135E9	0.35540963170326306
3.1306072185E9	0.04633293930205067
3.130645263E9	0.05202420981842636
3.130708893E9	0.31022922795137925
3.1308388725E9	3.544656627853586
3.131017327E9	0.030742909081188013
3.1311289185E9	0.06224410755781786
3.131167044E9	0.07670249108545496
3.1320275095E9	0.02240205422565545
3.1328866725E9	0.08811136593951678
3.1329460765E9	0.06651088427007748
3.1330740255E9	0.31247852086054023
3.13318182E9	0.0292675788395405
3.1332044515E9	0.10558423275457532
3.133252927E9	0.4939636850111664
3.133378856E9	0.049821259164787114
3.1334722815E9	0.08113575608698793
3.1335694055E9	0.1408090486653939
3.1337461175E9	0.5239326119299147
3.133921666E9	0.037542849140581716
3.1340726445E9	0.8409503478121959
3.134227776E9	0.03864499116172593
3.1344001955E9	0.5025421662971432
3.134572417E9	0.14385212809833342
3.134739065E9	0.19242058493177036
3.1349092375E9	0.38964720588399426
3.1350797375E9	5.458480117674688
3.135238337E9	0.22361435548948821
3.135409466E9	0.11292350998870819
3.135593124E9	0.04734698401263473
3.135773198E9	0.9634265107711486
3.135968631E9	1.3422454575158755
3.1360817215E9	26.01092750533049
3.1361534125E9	0.06414850359106984
3.1362821595E9	0.36860285006195787
3.136356676E9	0.343243107517702
3.136388478E9	0.08811883454258314
3.1364240165E9	0.22869349302563355
3.1364580355E9	0.4639378136377054
3.136501332E9	0.12309266232776822
3.136544568E9	0.5100787051886211
3.1365820705E9	0.30982769623484363
3.1366202745E9	0.07716888443744932
3.136664175E9	0.2732465607081344
3.136707078E9	0.08352737925336137
3.1367439595E9	0.2652554399243141
3.136781838E9	0.12074022845968568
3.1368238805E9	0.36721863731258303
3.136866718E9	0.027295912506031295
3.13691015E9	0.25682379271359684
3.136951785E9	0.08545167672618899
3.136990075E9	0.24899729884587052
3.1370274775E9	0.03145148608271741
3.1370647655E9	0.13675800340453573
3.1371028695E9	0.07857035137988237
3.1371420135E9	0.035894239260298166
