#Position (bp)	mapping quality
3921452.5	38.58046202706268
1.17643565E7	38.61555336673725
1.96072605E7	38.24247617724315
2.74501645E7	39.243647413366936
3.52930685E7	39.499533960692816
4.31359725E7	39.38559574008001
5.09788765E7	39.59737994170181
5.88217805E7	39.60704301748237
6.66646845E7	39.49902672545169
7.45075885E7	39.88345677743766
8.23504925E7	39.08966406588144
9.01933965E7	39.61046176606795
9.80363005E7	39.83837671112104
1.058792045E8	39.598720446024885
1.137221085E8	39.576347816310715
1.215650125E8	26.257393969143738
1.294079165E8	0.0
1.372508205E8	0.0
1.450937245E8	30.36455831794884
1.529366285E8	38.58022254379926
1.607795325E8	39.18638209251184
1.686224365E8	39.40616610838474
1.764653405E8	39.52865091633153
1.843082445E8	39.64251077737403
1.921511485E8	39.840097160917495
1.999940525E8	39.32956085260814
2.078369565E8	39.26138934359931
2.156798605E8	39.80474442961316
2.235227645E8	39.381231207077015
2.313656685E8	39.56833671789124
2.392085725E8	39.121924547125296
2.46190323E8	38.87618752874771
2.50111775E8	39.304891691626196
2.548943805E8	39.56584315617903
2.627372845E8	39.61077022335336
2.705801885E8	39.73317235134319
2.784230925E8	39.70806322570257
2.862659965E8	39.401827468704
2.941089005E8	39.50698080248181
3.019518045E8	39.691884599205
3.097947085E8	39.64316433891041
3.176376125E8	39.438533536247306
3.254805165E8	39.62245790337513
3.333234205E8	39.14181682967692
3.411663245E8	30.24845594873124
3.490092285E8	38.70224182231116
3.568521325E8	39.09913146164996
3.646950365E8	38.84149577714412
3.725379405E8	39.679762966771975
3.803808445E8	37.56628983985527
3.882237485E8	39.5806958822021
3.960666525E8	39.8513197312522
4.039095565E8	39.785936308352355
4.117524605E8	39.717811874195604
4.195953645E8	39.44502233552328
4.274382685E8	39.64845329666275
4.352811725E8	39.80545381379409
4.431240765E8	39.710077427280105
4.509669805E8	39.70299960660233
4.588098845E8	39.69558350984712
4.666527885E8	39.27772913095548
4.744956925E8	39.6197155424248
4.823385965E8	39.49323899168659
4.893550215E8	39.23273471290502
4.932764735E8	38.914835822324335
4.980244045E8	39.351828357166674
5.058673085E8	39.33006030778533
5.137102125E8	39.528067750578934
5.215531165E8	39.64671169322942
5.293960205E8	39.545980551145064
5.372389245E8	39.377219143844144
5.450818285E8	39.45599263325406
5.529247325E8	39.41558985732056
5.607676365E8	39.6681796638394
5.686105405E8	39.177616079606565
5.764534445E8	39.910562993356194
5.842963485E8	39.61171536213429
5.921392525E8	39.578914444177855
5.999821565E8	39.61288671779081
6.078250605E8	39.63455325342978
6.156679645E8	39.33011092000041
6.235108685E8	39.18443938669728
6.313537725E8	39.59603794183786
6.391966765E8	39.72796921325921
6.470395805E8	39.832294442114396
6.548824845E8	39.70015626209799
6.627253885E8	39.82810918303002
6.705682925E8	39.622213720063094
6.784111965E8	39.517045647494726
6.862541005E8	38.901407796117546
6.903239885E8	35.83749390710953
6.942454405E8	38.54402934687259
7.019399085E8	38.8895575118465
7.097828125E8	39.67033311080349
7.176257165E8	39.4592585619204
7.254686205E8	39.61000386438603
7.333115245E8	39.56992704723143
7.411544285E8	34.90454938562953
7.489973325E8	39.49849850389204
7.568402365E8	39.17928421293293
7.646831405E8	39.48362649369744
7.725260445E8	39.656630680850895
7.803689485E8	39.70105282334191
7.882118525E8	39.832790375124986
7.960547565E8	39.64836434081401
8.038976605E8	39.57645772060162
8.117405645E8	39.37125675650754
8.195834685E8	39.36610714341855
8.274263725E8	39.760873928617286
8.352692765E8	39.58883571536356
8.431121805E8	39.79698860933611
8.509550845E8	39.43892568976
8.587979885E8	39.497822669875525
8.666408925E8	39.67815623327398
8.744837965E8	39.09755260850136
8.800159745E8	36.65190278246702
8.839374265E8	38.37951692541784
8.901696045E8	39.452870840336196
8.980125085E8	39.743832615756475
9.058554125E8	39.28644112773697
9.136983165E8	38.93667984713468
9.215412205E8	39.72114218963509
9.293841245E8	39.37599580790288
9.372270285E8	39.47973277264252
9.450699325E8	39.563664484204736
9.529128365E8	38.96480251939499
9.607557405E8	39.517508165788
9.685986445E8	39.81886317113733
9.764415485E8	39.91715255181034
9.842844525E8	39.65740423629338
9.921273565E8	39.7634054804534
9.999702605E8	39.674533586479384
1.0078131645E9	39.8587147596937
1.0156560685E9	39.590388800313384
1.0234989725E9	39.64384893901791
1.0313418765E9	39.48538215464801
1.0391847805E9	39.57096772914727
1.0470276845E9	39.58723739461073
1.0548705885E9	38.96994060083934
1.0606670005E9	38.40136063163463
1.0645884525E9	39.37160170221817
1.0705563965E9	39.39300831635475
1.0783993005E9	39.391904896155694
1.0862422045E9	39.10931959005519
1.0940851085E9	39.30288191425817
1.1019280125E9	39.3738598357834
1.1097709165E9	39.571441151973964
1.1176138205E9	36.576497875550004
1.1254567245E9	39.344913685867276
1.1332996285E9	39.61992329803704
1.1411425325E9	39.464495703921266
1.1489854365E9	39.5863062574119
1.1568283405E9	39.79095667552495
1.1646712445E9	39.71501791703594
1.1725141485E9	39.464730076752566
1.1803570525E9	39.76339668753895
1.1881999565E9	39.60439294664203
1.1960428605E9	39.6923353836185
1.2038857645E9	39.80337672169559
1.2117286685E9	39.45260710479112
1.2195715725E9	39.553072095293835
1.2274144765E9	39.34719258477308
1.232496478E9	39.11563622254705
1.23641793E9	38.86356716279358
1.2431002845E9	39.244517955951295
1.2509431885E9	39.573305032330154
1.2587860925E9	39.32654064121001
1.2666289965E9	38.921289715816066
1.2744719005E9	39.40367780101195
1.2823148045E9	39.42473883806767
1.2901577085E9	37.98544817753533
1.2980006125E9	33.350117939956874
1.3058435165E9	37.981251400412134
1.3136864205E9	39.21167743312277
1.3215293245E9	39.70068346522305
1.3293722285E9	39.49830260172893
1.3372151325E9	38.891952577689956
1.3450580365E9	39.787988752872025
1.3529009405E9	39.96440193608728
1.3607438445E9	39.49097215701653
1.3685867485E9	39.44641248293529
1.3764296525E9	39.505220579716074
1.3842725565E9	38.47215225043526
1.3904948495E9	38.88723010195809
1.3944163015E9	38.35481200283133
1.3999583645E9	38.16334816145688
1.4078012685E9	38.67935488002049
1.4156441725E9	39.353475878787144
1.4234870765E9	39.40585591377296
1.4313299805E9	39.77664518838686
1.4391728845E9	37.726732097286956
1.4470157885E9	39.62548963797698
1.4548586925E9	39.883891640827336
1.4627015965E9	39.73119980173317
1.4705445005E9	39.84660118467254
1.4783874045E9	39.672968991005234
1.4862303085E9	39.73906604087619
1.4940732125E9	39.62496297614614
1.5019161165E9	39.98751038067822
1.5097590205E9	39.677202839692264
1.5176019245E9	39.5562226127118
1.5254448285E9	39.50892578928628
1.5332877325E9	39.47614234873066
1.5381844485E9	39.31185689358754
1.5421059005E9	39.160163701982164
1.5489735405E9	39.39141962358235
1.5568164445E9	39.3434582244288
1.5646593485E9	39.59108598964871
1.5725022525E9	39.39765049238644
1.5803451565E9	32.44231911185369
1.5881880605E9	24.43400452974921
1.5960309645E9	0.0
1.6038738685E9	22.54507719184399
1.6117167725E9	37.27865426473724
1.6195596765E9	39.795618993012134
1.6274025805E9	39.349501629079334
1.6352454845E9	39.0327158822847
1.6430883885E9	39.66701324297682
1.6509312925E9	39.50180490614488
1.6587741965E9	39.57663455043197
1.6666171005E9	39.41347674772679
1.6744600045E9	38.8618534942279
1.6793773E9	38.689215489454725
1.683298752E9	39.01222301847217
1.6901458125E9	38.98267953283341
1.6979887165E9	39.14457002798136
1.7058316205E9	39.42444962914875
1.7136745245E9	39.38739179073087
1.7215174285E9	15.722255939429548
1.7293603325E9	37.73726706696405
1.7372032365E9	39.37396812844246
1.7450461405E9	39.640400974620434
1.7528890445E9	39.566246358084285
1.7607319485E9	39.22985929636523
1.7685748525E9	39.202301123816376
1.7764177565E9	39.47470450465682
1.7842606605E9	39.33302044518734
1.7921035645E9	39.69415243423719
1.7999464685E9	39.47912019604059
1.8077893725E9	39.146736186113706
1.8138093575E9	38.70194723458036
1.8177308095E9	38.135990021469986
1.8234751805E9	38.94513317585729
1.8313180845E9	39.28328958477515
1.8391609885E9	39.126078300496815
1.8470038925E9	39.623945463910744
1.8548467965E9	39.57628441700316
1.8626897005E9	38.26653798431568
1.8705326045E9	38.536337716488525
1.8783755085E9	39.0007437732045
1.8862184125E9	38.71191768106506
1.8940613165E9	39.61909337740445
1.9019042205E9	39.302825195073865
1.9097471245E9	39.57266693603789
1.9175900285E9	39.4840835569847
1.9254329325E9	39.742930418420706
1.9332758365E9	39.54617838762656
1.9411187405E9	39.450834648270614
1.9479772995E9	39.48382877520543
1.9518987515E9	39.07603221551621
1.9568045485E9	38.72216436578508
1.9646474525E9	39.52668018591964
1.9724903565E9	39.553474276837214
1.9803332605E9	39.139075653142925
1.9881761645E9	39.15644267928143
1.9960190685E9	39.77388501293945
2.0038619725E9	39.09951696181814
2.0117048765E9	39.489558438568004
2.0195477805E9	39.60988077115001
2.0273906845E9	39.877608282205706
2.0352335885E9	39.82626692164461
2.0430764925E9	39.62025028455633
2.0509193965E9	39.62092272117392
2.0587623005E9	39.49916160537541
2.0666052045E9	39.30598782260667
2.0744481085E9	39.14057144234071
2.081567931E9	38.927202471979406
2.085489383E9	0.0
2.0901339165E9	0.0
2.0979768205E9	0.0
2.1058197245E9	37.992741729090746
2.1136626285E9	39.295764574184226
2.1215055325E9	39.64864416306068
2.1293484365E9	39.48222076318259
2.1371913405E9	39.651833896242714
2.1450342445E9	39.81850595997331
2.1528771485E9	39.80342609884137
2.1607200525E9	39.547085767529786
2.1685629565E9	39.764458435905176
2.1764058605E9	39.76952371861411
2.1842487645E9	39.66006605577319
2.1920916685E9	39.657652336173754
2.19797465E9	39.2038833253542
2.201896102E9	0.0
2.2077774765E9	0.0
2.2156203805E9	30.293896613814834
2.2234632845E9	38.431936581517434
2.2313061885E9	39.672317409194164
2.2391490925E9	39.66231249006615
2.2469919965E9	39.664827395047666
2.2548349005E9	39.40901704509371
2.2626778045E9	39.6648694328534
2.2705207085E9	39.741528524808565
2.2783636125E9	39.620942817828514
2.2862065165E9	39.68365594236355
2.2940494205E9	39.26258465434723
2.3018923245E9	39.45820287096077
2.306549748E9	35.96689020989485
2.3104712E9	0.0
2.3175781325E9	0.0
2.3254210365E9	28.773191892379863
2.3332639405E9	37.531436320717845
2.3411068445E9	38.88547948750664
2.3489497485E9	39.4174188249284
2.3567926525E9	39.709714233784844
2.3646355565E9	39.4307803828794
2.3724784605E9	39.369388717512464
2.3803213645E9	39.45893186077671
2.3881642685E9	39.35531864765712
2.3960071725E9	39.21858531251801
2.4038500765E9	39.51295424224135
2.40879432E9	38.37516868453811
2.412715772E9	38.38419855856212
2.4195358845E9	38.79663780933723
2.4273787885E9	37.84142384015494
2.4352216925E9	38.51100476977273
2.4430645965E9	33.566716429395925
2.4509075005E9	0.0
2.4587504045E9	23.766914560089532
2.4665933085E9	39.4086160280069
2.4744362125E9	39.573612601138905
2.4822791165E9	38.677563528229236
2.4901220205E9	38.92937616387337
2.4971076685E9	38.13052036528074
2.5010291205E9	38.14318483160965
2.5058078285E9	38.70756823340085
2.5136507325E9	38.74421411626232
2.5214936365E9	35.7243570045727
2.5293365405E9	38.32801201854886
2.5371794445E9	38.536180154949086
2.5450223485E9	38.07650413663111
2.5528652525E9	39.54753831407409
2.5607081565E9	39.19823882670123
2.5685510605E9	39.40667699085252
2.5763939645E9	38.85550838716967
2.5808412455E9	38.70982098753235
2.5847626975E9	39.28059252867261
2.5920797725E9	38.72077272232643
2.5999226765E9	37.69053350623313
2.6077655805E9	39.863602814264105
2.6156084845E9	39.82343600457527
2.6234513885E9	39.713628504561306
2.6312942925E9	39.63333191929908
2.6391371965E9	39.474167330851955
2.6469801005E9	39.527707752527974
2.6548230045E9	39.39868947707532
2.6590943895E9	39.02332105909171
2.6630158415E9	38.050127344685265
2.6705088125E9	38.349368236627846
2.6783517165E9	38.47736695638046
2.6861946205E9	35.693306987450526
2.6940375245E9	39.292147238864715
2.7018804285E9	38.33703864853881
2.7097233325E9	38.5724596477137
2.716109045E9	38.73791483143222
2.720030497E9	38.902066728100095
2.7254091405E9	39.49373564642681
2.7332520445E9	39.565518901119326
2.7410949485E9	38.4579636945694
2.7489378525E9	36.391848446327394
2.7567807565E9	39.775478697985555
2.7646236605E9	39.34479116334458
2.7724665645E9	39.38174188078431
2.778993421E9	39.09417484826204
2.782914873E9	0.0
2.7881523725E9	22.59858412086516
2.7959952765E9	34.07120847234317
2.8038381805E9	39.424610098192176
2.8116810845E9	39.61266993968549
2.8195239885E9	39.48780316541359
2.8265870805E9	39.27774427699614
2.8305085325E9	0.0
2.8352097965E9	0.0
2.8430527005E9	26.31984181348966
2.8508956045E9	37.33158560243886
2.8587385085E9	39.040850029503
2.8665814125E9	39.06497315831212
2.8744243165E9	39.1596278848916
2.8796895275E9	38.95381440619865
2.8836109795E9	38.75515498233592
2.8901101245E9	39.493678192613835
2.8979530285E9	40.06775111282715
2.9057959325E9	39.83278595983967
2.9136388365E9	40.058749357519225
2.9214817405E9	39.85560571086487
2.9293246445E9	39.682277697544876
2.9371675485E9	39.20151134609597
2.9450104525E9	38.18330692717363
2.9528533565E9	39.33441450038909
2.9606962605E9	39.82710612606048
2.9685391645E9	36.68783462428261
2.9763820685E9	38.889934513395275
2.9842249725E9	39.93078792265194
2.9920678765E9	40.06309691725788
2.9999107805E9	39.68143294305057
3.0077536845E9	39.8750232984198
3.0155965885E9	39.884123828457824
3.0234394925E9	39.40406342267977
3.0312823965E9	39.630809575738695
3.0357538475E9	39.587147795799545
3.0396752995E9	29.63651579289329
3.0469682045E9	28.702504683773792
3.0548111085E9	39.827621389702806
3.0626540125E9	34.339446778559044
3.0704969165E9	0.0
3.0783398205E9	0.0
3.0861827245E9	0.0
3.0928907945E9	12.73912738616525
3.095685698E9	36.83988355167394
3.0957472E9	17.63756222252119
3.0960741645E9	25.403345142790034
3.0966431255E9	22.633452487339888
3.097033233E9	28.304394525692825
3.097223862E9	21.75874662186838
3.0976333385E9	16.0
3.0999444835E9	25.666666666666668
3.1038659355E9	20.042974702834503
3.106263621E9	27.335257814055346
3.1090424555E9	24.519286921776548
3.112490271E9	23.95
3.1148319025E9	18.509820426487092
3.1184476155E9	21.17051310777504
3.1211700535E9	0.0
3.1234760455E9	22.1096875288045
3.1273974975E9	24.31125338586555
3.129861781E9	25.398313027179007
3.1304963135E9	30.76664521441213
3.1306072185E9	31.0
3.130645263E9	0.0
3.130708893E9	16.37360966207494
3.1308388725E9	8.793512472542352
3.131017327E9	0.0
3.1311289185E9	0.0
3.131167044E9	37.33741258741259
3.1320275095E9	21.6175442429539
3.1328866725E9	23.009518477043674
3.1329460765E9	39.2109129066107
3.1330740255E9	29.70150290684337
3.13318182E9	27.5
3.1332044515E9	42.0
3.133252927E9	22.65612520932629
3.133378856E9	24.0
3.1334722815E9	23.0
3.1335694055E9	26.828985677734316
3.1337461175E9	18.650091063241852
3.133921666E9	24.64586943963027
3.1340726445E9	22.927424109518125
3.134227776E9	12.308823529411764
3.1344001955E9	24.59849804275146
3.134572417E9	18.095439358026102
3.134739065E9	23.474828619479755
3.1349092375E9	23.508137686635223
3.1350797375E9	33.382351428958074
3.135238337E9	16.251077347386047
3.135409466E9	22.0725679916318
3.135593124E9	35.666666666666664
3.135773198E9	25.79061344167417
3.135968631E9	15.955510421748947
3.1360817215E9	10.900607422551513
3.1361534125E9	23.928213689482472
3.1362821595E9	10.744964112062977
3.136356676E9	33.507164480322906
3.136388478E9	30.1711075903788
3.1364240165E9	28.36063678063447
3.1364580355E9	22.99692298925895
3.136501332E9	25.033612159542997
3.136544568E9	25.68889407669942
3.1365820705E9	21.51157900412477
3.1366202745E9	25.75
3.136664175E9	20.532664576802507
3.136707078E9	42.0
3.1367439595E9	10.258261933904528
3.136781838E9	20.878964729764018
3.1368238805E9	23.506593495278832
3.136866718E9	30.0
3.13691015E9	12.343859226226346
3.136951785E9	17.0
3.136990075E9	11.73719806763285
3.1370274775E9	27.096446700507613
3.1370647655E9	14.048634403449928
3.1371028695E9	20.21702838063439
3.1371420135E9	42.0
