#Position (bp)	insert size
1.6430883885E9	181.07721263312524
1.6509312925E9	181.68263413666568
1.6587741965E9	178.7335423197492
1.6666171005E9	179.9337893649974
1.6744600045E9	176.3331450094162
1.6793773E9	176.47642679900744
1.683298752E9	181.20139507272188
1.6901458125E9	181.3092091007584
1.6979887165E9	180.99344933469806
1.7058316205E9	180.94625665950088
1.7136745245E9	180.6240041386446
1.7215174285E9	183.7389186295503
1.7293603325E9	182.4228050887388
1.7372032365E9	182.36617248525425
1.7450461405E9	182.00043817369206
1.7528890445E9	181.5696453569762
1.7607319485E9	179.9810851707739
1.7685748525E9	180.51187137782762
1.7764177565E9	181.596396965866
1.7842606605E9	180.04221453287198
1.7921035645E9	181.21847640132836
1.7999464685E9	180.20336153161176
1.8077893725E9	177.6257407884566
1.8138093575E9	177.28476219327476
1.8177308095E9	178.73177283192632
1.8234751805E9	180.8191907981031
1.8313180845E9	181.87297411071353
1.8391609885E9	180.73344753747324
1.8470038925E9	182.3132225784514
1.8548467965E9	182.32801262936326
1.8626897005E9	180.17254573717565
1.8705326045E9	181.77247932430055
1.8783755085E9	178.89303169948332
1.8862184125E9	180.81960436964866
1.8940613165E9	180.430836182779
1.9019042205E9	182.4639475600874
1.9097471245E9	181.09510451542846
1.9175900285E9	181.97210647163874
1.9254329325E9	180.53029169783096
1.9332758365E9	179.71033868092692
1.9411187405E9	181.27410168789478
1.9479772995E9	179.59086658354116
1.9518987515E9	183.2840909090909
1.9568045485E9	181.0120029097963
1.9646474525E9	181.95147960543855
1.9724903565E9	181.80105906313645
1.9803332605E9	181.3839645843581
1.9881761645E9	180.97465404224326
1.9960190685E9	182.57066617592935
2.0038619725E9	179.5092497430627
2.0117048765E9	182.7804702279074
2.0195477805E9	182.1967459794978
2.0273906845E9	182.75339310685203
2.0352335885E9	181.35599448782727
2.0430764925E9	181.07356770833334
2.0509193965E9	180.24208317436094
2.0587623005E9	179.96360840594568
2.0666052045E9	178.0513855259618
2.0744481085E9	178.50631970260224
2.081567931E9	177.90495713753262
2.085489383E9	0.0
2.0901339165E9	0.0
2.0979768205E9	0.0
2.1058197245E9	181.9197719688543
2.1136626285E9	179.95548837694153
2.1215055325E9	182.12224412977235
2.1293484365E9	182.28013616339607
2.1371913405E9	183.07999261038242
2.1450342445E9	182.23251774656396
2.1528771485E9	183.86358125935962
2.1607200525E9	182.74434134073368
2.1685629565E9	183.76247626281807
2.1764058605E9	183.90129334285487
2.1842487645E9	180.61163846471317
2.1920916685E9	181.7010154193306
2.19797465E9	176.9008130081301
2.201896102E9	0.0
2.2077774765E9	0.0
2.2156203805E9	185.58703703703705
2.2234632845E9	180.91941238195173
2.2313061885E9	181.72109019000945
2.2391490925E9	182.61653272101034
2.2469919965E9	181.6875396825397
2.2548349005E9	181.35336368234698
2.2626778045E9	181.87182481751825
2.2705207085E9	180.3156294124036
2.2783636125E9	179.45988942795893
2.2862065165E9	181.73113746157225
2.2940494205E9	179.10500625782228
2.3018923245E9	179.36407565925722
2.306549748E9	180.06212424849699
2.3104712E9	0.0
2.3175781325E9	0.0
2.3254210365E9	182.36844591402928
2.3332639405E9	180.75773795671398
2.3411068445E9	181.41526701119724
2.3489497485E9	180.58572231590782
2.3567926525E9	181.76565394590588
2.3646355565E9	181.2999341424405
2.3724784605E9	181.3557038979616
2.3803213645E9	180.9411063423939
2.3881642685E9	179.3858602088833
2.3960071725E9	179.33519420358712
2.4038500765E9	180.08200746415244
2.40879432E9	180.516462841016
2.412715772E9	175.69967864446392
2.4195358845E9	178.9750198255353
2.4273787885E9	179.64733213429255
2.4352216925E9	178.7953279913079
2.4430645965E9	181.55616521871667
2.4509075005E9	0.0
2.4587504045E9	193.2871212121212
2.4665933085E9	181.18080210387902
2.4744362125E9	179.82377303789605
2.4822791165E9	180.23407301360058
2.4901220205E9	177.95606991025036
2.4971076685E9	176.04677119319692
2.5010291205E9	176.59961127308065
2.5058078285E9	178.72033183352082
2.5136507325E9	179.38203592814372
2.5214936365E9	179.16700610997964
2.5293365405E9	180.63964627855563
2.5371794445E9	180.8253564873641
2.5450223485E9	179.69063104236244
2.5528652525E9	181.13679198492213
2.5607081565E9	182.29543459174715
2.5685510605E9	180.33207676490747
2.5763939645E9	176.89105058365757
2.5808412455E9	179.29522431259045
2.5847626975E9	180.67116682738668
2.5920797725E9	181.76760795516975
2.5999226765E9	180.79456967213116
2.6077655805E9	182.89739441416893
2.6156084845E9	181.80774898153766
2.6234513885E9	179.99052850918736
2.6312942925E9	180.95857740585774
2.6391371965E9	181.1326249105957
2.6469801005E9	182.7458684128469
2.6548230045E9	179.9326164874552
2.6590943895E9	180.6180811808118
2.6630158415E9	177.91251885369533
2.6705088125E9	177.925500435161
2.6783517165E9	180.1950537317827
2.6861946205E9	178.83062845303868
2.6940375245E9	178.83751507840773
2.7018804285E9	179.40833079963514
2.7097233325E9	179.00692695214107
2.716109045E9	179.4373576309795
2.720030497E9	179.9407198306281
2.7254091405E9	181.23408582468986
2.7332520445E9	179.69324790537212
2.7410949485E9	180.24951971974235
2.7489378525E9	179.04964249233913
2.7567807565E9	178.71331636980491
2.7646236605E9	179.20171855190873
2.7724665645E9	177.7380662445202
2.778993421E9	176.8706574024586
2.782914873E9	0.0
2.7881523725E9	190.2166785459729
2.7959952765E9	183.24798761609907
2.8038381805E9	183.25963675377423
2.8116810845E9	180.21970920840064
2.8195239885E9	180.04644616467277
2.8265870805E9	178.25009248982613
2.8305085325E9	0.0
2.8352097965E9	0.0
2.8430527005E9	189.73167848699762
2.8508956045E9	179.31242502142246
2.8587385085E9	180.0616355579428
2.8665814125E9	178.2423536265657
2.8744243165E9	177.55557244944504
2.8796895275E9	177.6412213740458
2.8836109795E9	180.11432325886992
2.8901101245E9	179.9881708652793
2.8979530285E9	181.28215767634856
2.9057959325E9	182.09329971181558
2.9136388365E9	181.3467302452316
2.9214817405E9	183.01233319854427
2.9293246445E9	180.86561095655895
2.9371675485E9	182.20073568050447
2.9450104525E9	181.50515463917526
2.9528533565E9	181.32942097026603
2.9606962605E9	183.0654162145404
2.9685391645E9	183.9382434414209
2.9763820685E9	180.94726070528966
2.9842249725E9	179.25715978668774
2.9920678765E9	182.30590901167858
2.9999107805E9	181.61972633979477
3.0077536845E9	181.30639446600304
3.0155965885E9	181.0501330059341
3.0234394925E9	181.3601566672601
3.0312823965E9	182.20825559701493
3.0357538475E9	181.37164750957854
3.0396752995E9	185.4780361757106
3.0469682045E9	181.49261946459845
3.0548111085E9	180.0804203792552
3.0626540125E9	184.21914083741163
3.0704969165E9	0.0
3.0783398205E9	0.0
3.0861827245E9	0.0
3.0928907945E9	198.3331903025102
3.095685698E9	120.08333333333333
3.0957472E9	198.96
3.0960741645E9	186.86918604651163
3.0966431255E9	190.42222222222222
3.097033233E9	180.19456066945608
3.097223862E9	184.8961038961039
3.0976333385E9	169.0
3.0999444835E9	199.0
3.1038659355E9	187.5681818181818
3.106263621E9	196.55882352941177
3.1090424555E9	192.0909090909091
3.112490271E9	188.65
3.1148319025E9	190.75
3.1184476155E9	189.5
3.1211700535E9	0.0
3.1234760455E9	205.6216216216216
3.1273974975E9	184.21428571428572
3.129861781E9	193.0
3.1304963135E9	181.44195804195803
3.1306072185E9	163.0
3.130645263E9	0.0
3.130708893E9	175.7801047120419
3.1308388725E9	187.87857142857143
3.131017327E9	0.0
3.1311289185E9	176.0
3.131167044E9	166.375
3.1320275095E9	190.1290322580645
3.1328866725E9	177.61111111111111
3.1329460765E9	176.8846153846154
3.1330740255E9	177.43930635838151
3.13318182E9	190.5
3.1332044515E9	187.0
3.133252927E9	187.82938388625593
3.133378856E9	233.71428571428572
3.1334722815E9	166.0
3.1335694055E9	180.4759825327511
3.1337461175E9	177.87037037037038
3.133921666E9	189.37142857142857
3.1340726445E9	182.78774928774928
3.134227776E9	228.8
3.1344001955E9	185.13553719008266
3.134572417E9	197.16949152542372
3.134739065E9	186.48232323232324
3.1349092375E9	181.16615384615383
3.1350797375E9	174.09206911288845
3.135238337E9	196.08029197080293
3.135409466E9	174.0
3.135593124E9	166.33333333333334
3.135773198E9	182.01134751773048
3.135968631E9	175.68456375838926
3.1360817215E9	188.671679197995
3.1361534125E9	170.83333333333334
3.1362821595E9	175.82758620689654
3.136356676E9	177.93975903614458
3.136388478E9	177.68085106382978
3.1364240165E9	173.27272727272728
3.1364580355E9	179.14285714285714
3.136501332E9	180.21212121212122
3.136544568E9	186.34177215189874
3.1365820705E9	181.13492063492063
3.1366202745E9	197.25
3.136664175E9	181.96296296296296
3.136707078E9	158.33333333333334
3.1367439595E9	210.36363636363637
3.136781838E9	183.9
3.1368238805E9	181.11004784688996
3.136866718E9	162.0
3.13691015E9	202.17857142857142
3.136951785E9	253.66666666666666
3.136990075E9	206.14285714285714
3.1370274775E9	171.41666666666666
3.1370647655E9	191.21428571428572
3.1371028695E9	194.25
3.1371420135E9	143.0
