#Position (bp)	mapping quality
9.372270285E8	40.76380484714082
9.450699325E8	40.0496635109913
9.529128365E8	33.8347149077218
9.607557405E8	40.344033675551486
9.685986445E8	40.70031021129599
9.764415485E8	40.73345683631229
9.842844525E8	39.155568871008136
9.921273565E8	40.46693559716619
9.999702605E8	40.656100122979915
1.0078131645E9	40.647438029363805
1.0156560685E9	41.042533188224645
1.0234989725E9	40.84738269998803
1.0313418765E9	40.400895191817796
1.0391847805E9	40.777919870289836
1.0470276845E9	40.95157657331623
1.0548705885E9	39.50146437801789
1.0606670005E9	35.989525810813014
1.0645884525E9	39.867035276985185
1.0705563965E9	40.69149204650225
1.0783993005E9	41.00392174932547
1.0862422045E9	39.82407039325835
1.0940851085E9	32.30757861937233
1.1019280125E9	41.23440536837124
1.1097709165E9	40.71351284588159
1.1176138205E9	35.78220829754106
1.1254567245E9	38.97032912551009
1.1332996285E9	40.57356873730213
1.1411425325E9	40.03379770269401
1.1489854365E9	39.86186123405578
1.1568283405E9	40.89252340503067
1.1646712445E9	40.52655802749044
1.1725141485E9	40.81648343475501
1.1803570525E9	40.45461639941285
1.1881999565E9	40.73592344616114
1.1960428605E9	40.898059936523765
1.2038857645E9	40.96365313106786
1.2117286685E9	40.77361366076686
1.2195715725E9	40.63846631709028
1.2274144765E9	39.27930075945792
1.232496478E9	38.360979955084
1.23641793E9	39.48199399520287
1.2431002845E9	39.34175577594326
1.2509431885E9	40.58532971663704
1.2587860925E9	40.73803722834032
1.2666289965E9	38.95787414764641
1.2744719005E9	40.481914053776116
1.2823148045E9	40.40665805580616
1.2901577085E9	33.249839924106794
1.2980006125E9	27.421350225874217
1.3058435165E9	34.94093789768389
1.3136864205E9	38.588571951640276
1.3215293245E9	40.20485714285714
1.3293722285E9	40.45788210838823
1.3372151325E9	37.87490643534825
1.3450580365E9	40.352239145260285
1.3529009405E9	40.89096330301195
1.3607438445E9	40.27776132540329
1.3685867485E9	40.83030718728776
1.3764296525E9	37.79536903085239
1.3842725565E9	37.41489008307708
1.3904948495E9	39.44967416622115
1.3944163015E9	37.370351597685534
1.3999583645E9	36.8303653042224
1.4078012685E9	38.51213285215333
1.4156441725E9	40.99779933705029
1.4234870765E9	40.93494797678742
1.4313299805E9	40.762319108568065
1.4391728845E9	29.332548981393376
1.4470157885E9	40.14276084872345
1.4548586925E9	40.5250784049737
1.4627015965E9	40.63075069533345
1.4705445005E9	40.66096424397532
1.4783874045E9	35.07621105561785
1.4862303085E9	40.38994890313881
1.4940732125E9	40.633524689135086
1.5019161165E9	40.895660657027044
1.5097590205E9	40.69677818821672
1.5176019245E9	40.90120806624386
1.5254448285E9	40.846594406493566
1.5332877325E9	40.4074671890605
1.5381844485E9	38.29002308814881
1.5421059005E9	39.577956416700644
1.5489735405E9	40.653451009010155
1.5568164445E9	40.18622468774661
1.5646593485E9	40.41060716804101
1.5725022525E9	40.31644507475034
1.5803451565E9	15.203511213648635
1.5881880605E9	3.8403115244746244
1.5960309645E9	0.0
1.6038738685E9	6.680810744283754
1.6117167725E9	31.705671512738533
1.6195596765E9	40.67909517714942
1.6274025805E9	40.07821513908108
1.6352454845E9	39.280831279344405
1.6430883885E9	40.69559665006092
1.6509312925E9	40.60166705046625
1.6587741965E9	40.512444544596704
1.6666171005E9	40.67432901362405
1.6744600045E9	40.61629790089836
1.6793773E9	38.71364221708069
1.683298752E9	39.738162287756296
1.6901458125E9	40.90332101787041
1.6979887165E9	39.79794909524436
1.7058316205E9	40.50200993142587
1.7136745245E9	40.18159046908349
1.7215174285E9	10.623523617723771
1.7293603325E9	30.691312730973166
1.7372032365E9	40.681996608863635
