#Position (bp)	insert size
5.450818285E8	172.79505582137162
5.529247325E8	168.86205468102733
5.607676365E8	169.62346221441123
5.686105405E8	168.6429215509468
5.764534445E8	168.00815347721823
5.842963485E8	168.48020527859236
5.921392525E8	170.24423758865248
5.999821565E8	169.67775280898877
6.078250605E8	169.76408912188728
6.156679645E8	171.93453355155484
6.235108685E8	169.28255722178375
6.313537725E8	169.71492842535787
6.391966765E8	169.97050938337802
6.470395805E8	170.4173875432526
6.548824845E8	168.55286738351253
6.627253885E8	170.15837104072398
6.705682925E8	171.20035778175313
6.784111965E8	170.51596424010216
6.862541005E8	169.45601291364002
6.903239885E8	168.64285714285714
6.942454405E8	171.57261987491313
7.019399085E8	170.5568099053168
7.097828125E8	167.51349072512647
7.176257165E8	167.0901396529835
7.254686205E8	168.44125
7.333115245E8	170.16884661117717
7.411544285E8	169.4627205463859
7.489973325E8	169.05041246562786
7.568402365E8	168.7726558407543
7.646831405E8	172.03113026819923
7.725260445E8	172.62163438828532
7.803689485E8	170.9812382739212
7.882118525E8	170.3206221776217
7.960547565E8	168.5655105973025
8.038976605E8	171.0376044568245
8.117405645E8	172.0135
8.195834685E8	169.89283950617283
8.274263725E8	169.45119521912352
8.352692765E8	171.20774487471527
8.431121805E8	170.23612417685794
8.509550845E8	169.5330024813896
8.587979885E8	170.17702635504725
8.666408925E8	171.81510934393637
8.744837965E8	171.95463049579047
8.800159745E8	172.17343904856293
8.839374265E8	168.9261744966443
8.901696045E8	165.09256538348515
8.980125085E8	164.37247592420007
9.058554125E8	163.15234375
9.136983165E8	165.26710199004975
9.215412205E8	164.7158801020408
9.293841245E8	166.5365551425031
9.372270285E8	170.57830802603036
9.450699325E8	170.9311377245509
9.529128365E8	171.8349806617963
9.607557405E8	171.67670157068062
9.685986445E8	168.85335132703554
9.764415485E8	168.22382671480145
9.842844525E8	170.66096866096865
9.921273565E8	169.28750540423692
9.999702605E8	169.8198900091659
1.0078131645E9	170.97591943957968
1.0156560685E9	172.05943775100403
1.0234989725E9	170.86404833836858
1.0313418765E9	172.97086974615064
1.0391847805E9	168.4377939290295
1.0470276845E9	170.13924050632912
1.0548705885E9	171.37006960556843
1.0606670005E9	171.7786818551668
1.0645884525E9	171.86170212765958
1.0705563965E9	170.69339984650807
1.0783993005E9	168.5011485451761
1.0862422045E9	169.84785226816538
1.0940851085E9	171.0738993710692
1.1019280125E9	169.76358296622612
1.1097709165E9	168.39945652173913
1.1176138205E9	169.3523206751055
1.1254567245E9	165.4976557267247
1.1332996285E9	167.9515717926933
1.1411425325E9	166.9431623931624
1.1489854365E9	167.73714520773345
1.1568283405E9	168.9810752688172
1.1646712445E9	167.59789029535864
1.1725141485E9	169.31962025316454
1.1803570525E9	167.70822622107968
1.1881999565E9	167.10196708149337
1.1960428605E9	169.8369652945924
1.2038857645E9	168.34105263157895
1.2117286685E9	167.63669064748203
1.2195715725E9	168.67738047408596
1.2274144765E9	168.27890895121016
1.232496478E9	174.1389913899139
1.23641793E9	174.9395
1.2431002845E9	170.23478260869564
1.2509431885E9	169.23727387463188
1.2587860925E9	168.36192626034614
1.2666289965E9	169.26696832579185
1.2744719005E9	168.79765625
1.2823148045E9	168.44704049844236
1.2901577085E9	168.01080497028633
1.2980006125E9	169.23074768972276
1.3058435165E9	171.44753910721099
1.3136864205E9	167.805
1.3215293245E9	167.21629822280016
1.3293722285E9	168.5871168024835
1.3372151325E9	170.23890784982936
1.3450580365E9	168.40316374519026
1.3529009405E9	166.76786469344609
1.3607438445E9	169.4075595727198
1.3685867485E9	171.79407051282053
1.3764296525E9	171.60813397129186
1.3842725565E9	170.94187582562748
1.3904948495E9	176.36593947923998
1.3944163015E9	171.5951086956522
1.3999583645E9	169.06762468300929
1.4078012685E9	171.4174714661984
1.4156441725E9	169.34212509419743
1.4234870765E9	169.03030303030303
1.4313299805E9	169.37104955130707
1.4391728845E9	168.38303341902315
1.4470157885E9	169.67584830339322
1.4548586925E9	166.85105551211885
1.4627015965E9	165.56655498020103
1.4705445005E9	165.02703900709218
1.4783874045E9	171.45784114052952
1.4862303085E9	169.4293688278231
1.4940732125E9	170.03186066270177
1.5019161165E9	167.70478359908884
1.5097590205E9	171.2077922077922
1.5176019245E9	172.27417998317915
1.5254448285E9	171.8564376799671
1.5332877325E9	171.78898729303043
1.5381844485E9	174.43435980551052
1.5421059005E9	171.37652068126522
1.5489735405E9	170.12105007292172
1.5568164445E9	170.9046985815603
1.5646593485E9	168.05186621425108
1.5725022525E9	171.907225691347
1.5803451565E9	172.10410094637223
1.5881880605E9	173.08809523809524
1.5960309645E9	0.0
1.6038738685E9	171.8150826446281
1.6117167725E9	172.07526342197693
1.6195596765E9	171.42309447740757
1.6274025805E9	171.7110829103215
1.6352454845E9	170.8343373493976
1.6430883885E9	171.20388349514562
1.6509312925E9	172.12115891132572
1.6587741965E9	170.13940677966102
1.6666171005E9	173.523051131601
1.6744600045E9	173.71696637998437
1.6793773E9	175.08082408874802
1.683298752E9	170.5817610062893
1.6901458125E9	167.44753328112765
1.6979887165E9	169.48455675892498
1.7058316205E9	167.6331911593641
1.7136745245E9	170.62010954616588
1.7215174285E9	171.8638809749921
1.7293603325E9	170.7771326485038
1.7372032365E9	165.4884792626728
1.7450461405E9	168.5251857968621
1.7528890445E9	169.24943224829676
1.7607319485E9	169.62572872133697
1.7685748525E9	166.72006407689227
1.7764177565E9	170.7394578313253
1.7842606605E9	169.11944755505786
1.7921035645E9	169.2998795664392
1.7999464685E9	169.608417888012
1.8077893725E9	168.75340501792115
1.8138093575E9	170.5652450668364
1.8177308095E9	174.78185745140388
1.8234751805E9	171.54478764478765
1.8313180845E9	169.25281743050337
1.8391609885E9	168.60187831768067
1.8470038925E9	168.9842868654311
1.8548467965E9	167.79692429022083
1.8626897005E9	170.40537471612416
1.8705326045E9	165.0958605664488
1.8783755085E9	173.565025716385
1.8862184125E9	173.76567164179104
1.8940613165E9	167.77985948477752
1.9019042205E9	168.61744138214726
1.9097471245E9	169.78456458935204
1.9175900285E9	167.66816878328555
1.9254329325E9	168.2892983143865
1.9332758365E9	170.2648891966759
1.9411187405E9	168.5743073047859
1.9479772995E9	168.0691155147414
1.9518987515E9	174.95959595959596
1.9568045485E9	170.5708187815289
1.9646474525E9	170.9774179804005
1.9724903565E9	170.6903864278982
1.9803332605E9	170.86283754822117
1.9881761645E9	168.0646521433591
1.9960190685E9	171.72057578323455
2.0038619725E9	171.66758784050532
2.0117048765E9	170.058568329718
2.0195477805E9	171.04779874213835
2.0273906845E9	170.19070373588184
2.0352335885E9	168.67250673854448
2.0430764925E9	170.386925795053
2.0509193965E9	169.02933563416738
2.0587623005E9	171.88289738430583
2.0666052045E9	171.30414921964217
2.0744481085E9	171.47594015365954
2.081567931E9	170.51488530990727
2.085489383E9	0.0
2.0901339165E9	0.0
2.0979768205E9	0.0
2.1058197245E9	172.47646383467278
2.1136626285E9	172.81051716644936
2.1215055325E9	171.04976525821596
2.1293484365E9	172.24966200991437
2.1371913405E9	171.29857819905214
2.1450342445E9	170.6971201588878
2.1528771485E9	168.6552734375
2.1607200525E9	170.41196013289036
2.1685629565E9	171.14733059548254
2.1764058605E9	170.0643756050339
2.1842487645E9	170.63793831854667
2.1920916685E9	168.51602690937872
2.19797465E9	171.3325958702065
2.201896102E9	0.0
2.2077774765E9	0.0
2.2156203805E9	166.44701986754967
2.2234632845E9	169.78101127682794
2.2313061885E9	167.7709923664122
2.2391490925E9	165.66976384049553
2.2469919965E9	167.86781840096424
2.2548349005E9	167.81872435658337
2.2626778045E9	167.91011235955057
2.2705207085E9	169.04040404040404
2.2783636125E9	168.88128023818385
2.2862065165E9	167.36015473887815
2.2940494205E9	170.0125348189415
2.3018923245E9	171.25501530091805
2.306549748E9	171.27848101265823
2.3104712E9	0.0
2.3175781325E9	0.0
2.3254210365E9	169.93587786259542
2.3332639405E9	168.89121009065826
2.3411068445E9	169.77664576802508
2.3489497485E9	171.9607156748347
2.3567926525E9	167.9682151589242
2.3646355565E9	168.69639934533552
2.3724784605E9	172.89082638362396
2.3803213645E9	170.78615891614794
2.3881642685E9	171.2180790960452
2.3960071725E9	171.19215105516474
2.4038500765E9	171.26098794243484
2.40879432E9	172.80779944289694
2.412715772E9	173.3412935323383
2.4195358845E9	169.17572001458257
2.4273787885E9	169.25202108963094
2.4352216925E9	171.54319654427647
2.4430645965E9	168.1590449210846
2.4509075005E9	0.0
2.4587504045E9	171.96905737704918
2.4665933085E9	173.35193864507883
2.4744362125E9	170.9617358842744
2.4822791165E9	173.1569173630455
2.4901220205E9	172.85582177385456
2.4971076685E9	176.75179487179489
2.5010291205E9	176.8548123980424
2.5058078285E9	171.98039954768186
2.5136507325E9	172.00328407224958
2.5214936365E9	170.19621052631578
2.5293365405E9	170.44103279832518
2.5371794445E9	174.926267281106
2.5450223485E9	171.68710191082803
2.5528652525E9	169.2828244274809
2.5607081565E9	170.2601941747573
2.5685510605E9	169.7852693294247
2.5763939645E9	170.5431882022472
2.5808412455E9	173.45430107526883
2.5847626975E9	168.7989252127183
2.5920797725E9	168.66873304920574
2.5999226765E9	168.62106299212599
2.6077655805E9	167.1029954862536
2.6156084845E9	169.25968672712284
2.6234513885E9	168.42166796570538
2.6312942925E9	170.04154901169827
2.6391371965E9	170.13965381589298
2.6469801005E9	168.1321942446043
2.6548230045E9	169.59064553536916
2.6590943895E9	176.4297520661157
2.6630158415E9	175.2336608287057
2.6705088125E9	172.72058823529412
2.6783517165E9	171.51556842867487
2.6861946205E9	176.10347403810235
2.6940375245E9	169.93555316863586
2.7018804285E9	171.23809523809524
2.7097233325E9	171.70155902004456
2.716109045E9	175.43910256410257
2.720030497E9	168.94252873563218
2.7254091405E9	169.638652207591
2.7332520445E9	167.52201012855474
2.7410949485E9	168.94802929891873
2.7489378525E9	172.2679288582903
2.7567807565E9	170.1834597327555
2.7646236605E9	172.3592370187213
2.7724665645E9	169.6730971588916
2.778993421E9	172.19172341540073
2.782914873E9	0.0
2.7881523725E9	164.87739463601534
2.7959952765E9	172.40321686078758
2.8038381805E9	169.0348948374761
2.8116810845E9	169.74550241333918
2.8195239885E9	172.50918742343814
2.8265870805E9	174.85416666666666
2.8305085325E9	0.0
2.8352097965E9	0.0
2.8430527005E9	167.369710467706
2.8508956045E9	174.36771625045242
2.8587385085E9	171.41744102930664
2.8665814125E9	171.94901960784313
2.8744243165E9	173.1310796826492
2.8796895275E9	174.44015825914937
2.8836109795E9	171.4428772919605
2.8901101245E9	170.46725239616615
2.8979530285E9	168.72683706070288
2.9057959325E9	167.59425911559347
2.9136388365E9	167.5623451692816
2.9214817405E9	171.3432950191571
2.9293246445E9	172.2189440993789
2.9371675485E9	169.59253246753246
2.9450104525E9	167.51393609789258
2.9528533565E9	168.6279761904762
2.9606962605E9	168.37881355932203
2.9685391645E9	169.12428454619788
2.9763820685E9	166.70034542314335
2.9842249725E9	168.40014738393515
2.9920678765E9	169.08022690437602
2.9999107805E9	167.96899224806202
3.0077536845E9	168.328025477707
3.0155965885E9	168.2207591014717
3.0234394925E9	166.85194375516957
3.0312823965E9	169.26864535768647
3.0357538475E9	166.19354838709677
3.0396752995E9	171.40874035989717
3.0469682045E9	171.96908212560388
3.0548111085E9	173.41675617615468
3.0626540125E9	173.6518424396442
3.0704969165E9	0.0
3.0783398205E9	0.0
3.0861827245E9	0.0
3.0928907945E9	176.6042617960426
3.095685698E9	127.46153846153847
3.0957472E9	176.6153846153846
3.0960741645E9	168.07943925233644
3.0966431255E9	172.58441558441558
3.097033233E9	172.49222797927462
3.097223862E9	170.4113475177305
3.0976333385E9	175.6
3.0999444835E9	174.13253012048193
3.1038659355E9	171.78440366972478
3.106263621E9	171.28571428571428
3.1090424555E9	172.8695652173913
3.112490271E9	172.9120879120879
3.1148319025E9	172.13432835820896
3.1184476155E9	171.63819095477388
3.1211700535E9	168.88235294117646
3.1234760455E9	168.0888888888889
3.1273974975E9	173.16959064327486
3.129861781E9	171.0
3.1304963135E9	175.4952380952381
3.1306072185E9	155.2
3.130645263E9	173.25
3.130708893E9	166.0952380952381
3.1308388725E9	169.41555183946488
3.131017327E9	177.21428571428572
3.1311289185E9	183.54545454545453
3.131167044E9	167.93333333333334
3.1320275095E9	160.83333333333334
3.1328866725E9	161.28571428571428
3.1329460765E9	160.44444444444446
3.1330740255E9	171.6123595505618
3.13318182E9	169.33333333333334
3.1332044515E9	185.66666666666666
3.133252927E9	163.2051282051282
3.133378856E9	164.14285714285714
3.1334722815E9	199.5
3.1335694055E9	165.52830188679246
3.1337461175E9	170.48453608247422
3.133921666E9	186.9
3.1340726445E9	179.23544303797468
3.134227776E9	179.14285714285714
3.1344001955E9	166.1826484018265
3.134572417E9	170.96341463414635
3.134739065E9	169.16883116883116
3.1349092375E9	170.5031847133758
3.1350797375E9	180.7156570671963
3.135238337E9	170.30088495575222
3.135409466E9	172.2058823529412
3.135593124E9	172.0625
3.135773198E9	172.77777777777777
3.135968631E9	169.1555834378921
3.1360817215E9	165.6471163245357
3.1361534125E9	193.6086956521739
3.1362821595E9	174.15625
3.136356676E9	175.56521739130434
3.136388478E9	151.66666666666666
3.1364240165E9	164.54545454545453
3.1364580355E9	161.0204081632653
3.136501332E9	194.6
3.136544568E9	164.70454545454547
3.1365820705E9	162.84615384615384
3.1366202745E9	151.44444444444446
3.136664175E9	165.24242424242425
3.136707078E9	158.25
3.1367439595E9	168.76190476190476
3.136781838E9	203.0
3.1368238805E9	166.0793650793651
3.136866718E9	159.625
3.13691015E9	163.0
3.136951785E9	180.08333333333334
3.136990075E9	159.88888888888889
3.1370274775E9	179.44444444444446
3.1370647655E9	162.69230769230768
3.1371028695E9	152.75
3.1371420135E9	200.0
